BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
24,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],svr,0.18576002572687528,0.020659359536836053,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
24,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],decision tree,0.127374544751511,0.11424340025654248,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
24,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae],random forest,0.4761962319128451,3.7838746651549363e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
25,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae],linear regression,0.39193548387096777,0.029211724819509337,
25,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae],ridge regression,0.3520161290322581,0.05212829617112575,
25,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae],ard regression,0.3165322580645162,0.0827623321675542,
25,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae],svr,0.11472438034322635,0.15518795870801824,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
25,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae],decision tree,0.0024881955750123232,0.9754871955533686,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
25,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae],random forest,0.4100102005999819,1.1702628754622133e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
26,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,linear regression,0.3091349125164505,0.09060907048295,
26,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,ridge regression,0.4084677419354839,0.02252873463235485,
26,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,ard regression,0.310483870967742,0.08913747804425161,
26,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,svr,0.2870542781051513,0.00029302741947603237,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
26,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,decision tree,0.08422556411457477,0.29742811715847234,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
26,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales,random forest,0.32339689847147285,4.051603549181396e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
27,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,linear regression,0.03024193548387097,0.8717018064567997,
27,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,ridge regression,0.23145161290322586,0.21027620819409887,
27,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,ard regression,0.45322580645161303,0.010451258312259605,
27,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,svr,0.3633978783350539,3.359238381678305e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
27,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,decision tree,0.2580677912140017,0.0011869113386702044,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
27,k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__,random forest,0.1235387722663311,0.12565374975302712,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
28,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,linear regression,0.35403225806451616,0.05070421857999218,
28,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,ridge regression,0.4254032258064516,0.017041977776891964,
28,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,ard regression,0.5338709677419355,0.001980146374306878,
28,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,svr,0.2940698271532412,0.0002040353811148884,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
28,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,decision tree,0.2320406287130065,0.0036694918073086774,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
28,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,random forest,0.42862402957874096,2.6356638799240896e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
29,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,linear regression,0.2399193548387097,0.19359944914441046,
29,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,ridge regression,0.3064516129032258,0.09359124270791712,
29,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,ard regression,0.3725806451612904,0.03900067860197636,
29,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,svr,0.2750258034430129,0.0005334708027615334,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
29,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,decision tree,0.1473950783743119,0.06721861806840017,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
29,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,random forest,0.39117838102653374,4.835605925650639e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
30,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,linear regression,0.4875,0.005407224307021956,
30,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,ridge regression,0.03346774193548386,0.8581475135178092,
30,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,ard regression,0.17983870967741938,0.3330067281199807,
30,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,svr,0.37422824109969216,1.61172866282129e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
30,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,decision tree,0.10859628245060476,0.17860900404213453,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
30,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,random forest,0.2893374151955819,0.0002607310012951582,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
31,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,linear regression,0.07862903225806453,0.6741572024666171,
31,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,ridge regression,0.15806451612903227,0.3957378508203568,
31,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,ard regression,0.15846774193548388,0.3945182524606957,
31,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,svr,0.10872169722317128,0.1781049394582382,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
31,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,decision tree,0.2267332755895361,0.004553953863802978,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
31,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,random forest,0.10976632603740524,0.1739470613825861,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,linear regression,0.08588709677419355,0.6459481037891261,
32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,ridge regression,0.5387096774193548,0.0017683180294158953,
32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,ard regression,0.3729838709677419,0.03877279431612345,
32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,svr,0.4057812450967577,1.6217321113036007e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,decision tree,0.2735377988834334,0.0005734452087021063,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
32,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,random forest,0.42633493610122897,3.181491923704555e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
33,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,linear regression,0.03225806451612904,0.8632259438532187,
33,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,ridge regression,0.18750000000000008,0.31247162755420504,
33,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,ard regression,0.3076612903225807,0.09223773282102614,
33,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,svr,0.1568844207272359,0.05123881926718462,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
33,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,decision tree,0.128800514390532,0.11021363984586804,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
33,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,random forest,0.27518638246714106,0.0005293142434556822,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
34,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae,linear regression,-0.001209677419354839,0.9948469708704886,
34,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae,ridge regression,-0.06935483870967743,0.7108388433537766,
34,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae,ard regression,0.04879032258064517,0.7943664758649132,
34,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae,svr,0.35472856516737217,5.933485732054172e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
34,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae,decision tree,0.14512737129419634,0.07158523843543659,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
34,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae,random forest,0.4006967724541591,2.386530019235515e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
35,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae,linear regression,0.10322580645161293,0.5805384684951491,
35,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae,ridge regression,0.13185483870967746,0.479526526029906,
35,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae,ard regression,0.10967741935483873,0.5569754307236023,
35,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae,svr,0.4791946316345894,2.831635648450338e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
35,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae,decision tree,-0.0008138309364009482,0.991981315868264,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
35,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae,random forest,0.23640486013256706,0.0030615617995762073,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
36,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,linear regression,0.5113418717386711,0.0032826001616181,
36,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,ridge regression,0.5600806451612904,0.0010508881646706415,
36,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,ard regression,0.4326612903225807,0.0150573150714796,
36,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,svr,0.34902418664080376,8.550022169671922e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
36,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,decision tree,0.034290935519776494,0.6718666107428928,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
36,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,random forest,0.4720429547070267,5.627690562361177e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
37,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,linear regression,0.2044354838709677,0.26995117121922096,
37,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,ridge regression,0.3366935483870968,0.06401339094437129,
37,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,ard regression,0.4616935483870968,0.008934913599693544,
37,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,svr,0.3418194539926729,1.3427409838190685e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
37,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,decision tree,0.08351308167783789,0.30154808522092624,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
37,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,random forest,0.05271083249762504,0.5147976133923386,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,linear regression,0.05725806451612904,0.7596429762524395,
38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,ridge regression,0.2770161290322581,0.1313804498260303,
38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,ard regression,-0.18266129032258066,0.3253472540271345,
38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,svr,0.10222852458809774,0.20560207056963886,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,decision tree,0.03989599146717026,0.622099640957881,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
38,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae,random forest,0.3162810340432452,6.0923117694564245e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
39,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,linear regression,0.2584677419354839,0.1603374230892852,
39,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,ridge regression,0.4104838709677419,0.021807775464991887,
39,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,ard regression,0.4983870967741937,0.004324068321463571,
39,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,svr,0.33306315388002383,2.28975487307649e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
39,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,decision tree,0.13944066776552375,0.08355273073600873,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
39,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,random forest,0.1338202926341188,0.09690673543371504,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
40,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,linear regression,0.07783042684981349,0.6772885902527107,
40,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,ridge regression,0.30927419354838714,0.09045627623046144,
40,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,ard regression,0.24233870967741936,0.1890086014253148,
40,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,svr,0.3818416508764331,9.464111901114895e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
40,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,decision tree,0.041948609691231084,0.6042791499713371,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
40,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,random forest,0.4012137101402488,2.2952774599451323e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
41,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,linear regression,-0.06774193548387096,0.7172863041779624,
41,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,ridge regression,-0.04717741935483871,0.8010266902667218,
41,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,ard regression,-0.05241935483870968,0.7794334705896993,
41,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,svr,0.052378251481573934,0.5174572327431424,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
41,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,decision tree,0.08489056411710913,0.29361648896502024,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
41,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,random forest,0.2093558576029121,0.00893845388457628,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
42,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae,linear regression,-0.006451612903225807,0.9725221439005473,
42,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae,ridge regression,0.26048387096774195,0.15698577418947146,
42,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae,ard regression,0.2770161290322581,0.1313804498260303,
42,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae,svr,0.2931709474125521,0.00021383270282770915,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
42,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae,decision tree,0.1447103899536272,0.07241268019257123,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
42,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae,random forest,0.4661859382036505,9.76235345487042e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
43,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae,linear regression,0.5463709677419355,0.0014731719717632926,
43,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae,ridge regression,0.3975806451612903,0.02676876986833704,
43,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae,ard regression,0.4100806451612904,0.02195042579475775,
43,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae,svr,0.3518668620334076,7.133255842063008e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
43,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae,decision tree,0.14432788665850013,0.07317850724959084,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
43,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae,random forest,0.3061955707356501,0.0001067414687541254,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
44,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae,linear regression,0.10685483870967744,0.5672298326794336,
44,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae,ridge regression,0.4584677419354839,0.009489026834670858,
44,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae,ard regression,0.4600806451612903,0.00920844965945017,
44,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae,svr,0.2227566742721608,0.005337234980862195,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
44,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae,decision tree,0.017681046617547522,0.8271466946919739,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
44,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae,random forest,0.3761124626598702,1.4145358412397966e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,linear regression,0.3983870967741936,0.026433831823056853,
45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,ridge regression,0.3774193548387097,0.036336071085554936,
45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,ard regression,0.3758064516129033,0.037207433927735616,
45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,svr,0.3150171056813927,6.543131094959187e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,decision tree,0.005463067488521486,0.9462118494501192,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,random forest,0.4450666242376708,6.540557973326522e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,linear regression,0.3471774193548387,0.05567543732934172,
46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,ridge regression,0.31290322580645163,0.08654393886148214,
46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,ard regression,0.35766129032258065,0.048218778348437984,
46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,svr,0.0589942410156625,0.4659022579933264,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,decision tree,0.07449753765609393,0.3569145981297168,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__,random forest,0.5380986723620763,5.172531956241557e-13,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
47,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae,linear regression,-0.14233870967741935,0.44496104932632896,
47,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae,ridge regression,0.030645161290322583,0.870005486611063,
47,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae,ard regression,0.23508064516129035,0.2030124845762512,
47,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae,svr,0.06433783700188495,0.4264155723590065,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
47,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae,decision tree,0.11970206427087746,0.13792700750130976,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
47,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae,random forest,0.3145205152399002,6.728662712222837e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
48,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,linear regression,-0.0677487653407703,0.7172589617030574,
48,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,ridge regression,0.06854838709677423,0.7140601565637583,
48,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,ard regression,0.1459677419354839,0.4333180082986528,
48,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,svr,0.3633362002364477,3.373061359152756e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
48,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,decision tree,0.03578196608413941,0.6584765519126251,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
48,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,random forest,0.4122603480967507,9.819495059635714e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae,linear regression,-0.09233870967741936,0.6212704759638374,
49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae,ridge regression,0.04677419354838711,0.8026939061851267,
49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae,ard regression,0.15645161290322582,0.400637768715729,
49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae,svr,0.09781439581457207,0.2259613948146626,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae,decision tree,0.21483661166286694,0.0072646311935385685,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
