ID,Unassigned;p__;c__;o__;f__;g___0,Unassigned;p__;c__;o__;f__;g___1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g___2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
245,-0.05056967460711386,3.8759510788530727,-1.1355861719110565,1.7053853393882752,0.3064619500271652,1.0386391038340914,-0.8001506439046787,-1.0085342612042358,-0.9662980274197336,2.5629287712125217,1.9455891134717274,0.2564474267934575,-1.1746899454784587,-0.5060538810426299,-0.06401735155445612,0.8175385660484866,-0.5385950025196201,0.4121544675131916,-0.13265837171968323,-0.6150636876161863,0.5138334621049487,-1.052737492829131,-0.22532991683300774,1.1380663116431133,-0.6188496599346517,-0.7410088130574233,1.0581567274446309,1.9831339166814328,-0.3964814301976296
155,-0.4421512605150716,-0.36290386380258427,2.226430700352782,1.408133725928302,-0.6560758702939671,-0.31220483175107283,-0.7369918083504948,-0.8972518752386647,1.259242792773605,-0.42477077309762235,-0.4965800468184651,-0.4115547219616828,-0.48797897191454404,-0.6086258862529662,-0.527993485593546,0.033576857077784704,0.33186713136159607,-0.18038841198922864,-0.13265837171968323,-0.16501313723215594,1.3272933296906355,-1.0190981945872792,-0.29948254891498105,-0.6445145186998591,0.25041825366596354,0.2023666646374186,0.6580539408987088,-0.4272241324030201,-0.3964814301976296
215,-0.08939968076499293,0.2269057810056837,1.181936146164309,-0.1883315331862859,3.6751786597153133,0.08981872428506402,-0.9023196322497667,-0.20308207572564083,-0.8709503510000686,1.0793172659423542,1.2741261726179007,-0.29301011667511684,0.002815684726695432,0.6973545823232477,0.5139065083163663,-1.0493022686578173,-0.6439750627834286,-0.23850240533050004,0.15538876507153182,-0.3224462928523777,-0.8329915351586848,-0.02600429930286932,-0.3268342429472492,-0.3039729180262214,0.5456347441149205,-0.40289642742274323,-0.27292753506359746,0.9075201773315433,-0.3964814301976296
100,0.12143977606518605,-0.13116931294470796,-1.1355861719110563,-3.0029406305769077,0.19746826282787366,-0.9951642664302526,0.406056936840743,1.6641195285145514,0.2855184212739306,-0.7482998595778284,-1.1938830927836976,-0.6215358761413153,2.47648608223578,-0.2617949847318596,0.25537651838436864,-0.7597881198772873,-0.7768398228098167,-0.21217915513302144,-0.13265837171968356,-0.9009255255508417,-1.1157779922857254,-0.21319951423647793,-0.38910619449380546,-0.6445145186998599,-0.15867198254381035,-0.9320264447091773,-0.6409192584899336,-0.4272241324030204,-0.396481430197631
231,-0.6491767697550077,0.8794314148017166,-0.732131283625401,-2.174182748742259,0.37853434511866846,0.35375730833562113,4.374316151090096,1.2349901716069323,-1.218501803793045,0.5249096239186449,-0.40895070649486265,-0.4089720589684037,0.37723242700199755,0.04263895438045291,-0.7530507890970913,0.06878045343993859,-0.8473184749794431,-0.24552296196218537,-0.13265837171968323,-0.3782816827420743,-0.9018889158239143,0.6282832554263545,-0.38050721756912836,-0.377734226777036,-0.13091874537968393,-0.3507448821027415,-0.8290815409844254,-0.40934996659260975,-0.3964814301976296
174,2.0111110301028052,-0.388660519583278,0.841030271781938,1.3857783324919566,-1.589691493546519,3.5140659646248635,-0.6386623353735701,-0.9322041783774071,-1.1427659877608787,-0.4719918855577149,1.6556448765003617,-0.13562650616389185,1.6579799891893097,-0.3547774299801483,-0.5214960493039966,-0.28006384981365495,-0.8021792651927272,-0.21566144627320566,-0.09171243686650517,-0.6432298784483113,0.35773943727154145,0.00911916759335739,-0.34336073516900795,-0.6445145186998591,-0.6692937399432857,-0.6519120768549193,0.19536102771193828,-0.4155481900745724,-0.3964814301976296
242,-1.1673525790988712,-1.3621066975340497,1.3598232611690089,0.06344910391024111,3.23758940462994,0.4511968575317248,-0.2471541098282835,1.3042034597222871,-0.47280289982848783,-0.23407112422155413,1.6880281161560908,-0.3264124688508159,0.24158870876731486,1.085806900414958,0.9174051886212647,-0.605321348927647,-0.1851039233241121,0.14075775837350132,-0.08835024287299566,1.2522554853362324,-0.2018806997890644,-0.04666116656762716,1.2198731268926637,0.7698253521509383,-0.542015376109153,-0.6120712981688824,-0.8389265162515496,-0.3703680314182259,-0.3964814301976296
220,0.24295308541393262,-0.4516768778902032,1.52644601926675,-0.640796163790021,-0.41217239310482434,-1.0041617468083484,0.026489919650394805,-0.12740455541561002,0.6394093078418867,-0.10296667528759873,-1.2119661177565118,-0.3749635064050146,0.44379194664192484,-0.2709810291178428,1.5635429473808136,1.2090514821402945,0.007636813450191266,-0.04371170443360934,8.706206755015621,2.2542334091885285,1.8477028920959218,0.9005125407712715,0.003275184606171336,0.361337324170925,0.6443410224510074,-0.5547790192823788,-0.28693179445087763,-0.4272241324030201,1.6737935278218725
195,-0.2060556503980192,0.05647798474589268,-1.1355861719110565,0.3260820658880206,-1.2038534081765089,2.9877479971655228,-0.8655879723816947,-0.4125349702825732,-1.4275833171947931,1.578185083458379,1.277872624294643,3.332160950952332,-1.29130821647049,-0.4746963494482399,-0.7530507890970913,-0.6801241103926106,-0.1187632306416998,-0.16237381487153593,-0.13265837171968323,-0.7054087407284578,-0.18182518278502102,-0.20706777120412548,-0.2521330878845315,0.30043241385866826,-0.6838581197138998,-0.7598869335933619,1.0945900501846382,-0.41202948242387466,-0.3964814301976296
126,0.5069156955943491,-0.3349280572367549,0.8405787270464393,3.439113653770932,-1.0640067147022432,-1.0224539039168568,-0.6153818390612643,0.9374382049786388,0.5198506476286702,-0.7182191787469059,-0.604715326586903,0.025664295171891713,-0.9232507819760994,-0.2302242313992217,-0.1742961824225979,1.1638852788308904,0.06480484664933457,-0.2464842072980117,-0.13265837171968323,-0.6738608358173652,1.4898461685422395,-0.9332045771189926,-0.29548219833012535,-0.6445145186998591,-0.2033433827262887,0.8416259468236833,1.054446426737619,-0.3221646570616183,-0.3964814301976296
176,-0.06838104472091323,-0.1297218642635934,-0.11802590526138416,-0.9441832047643343,-0.6271781634219582,-0.6319176937961515,-0.5866919773290905,-0.45840910386535294,2.268379955307087,-0.6347264182206481,-0.4279341780014035,-0.5523301623866747,-1.2750843232548914,-0.5260318085617404,0.04164361075196425,-0.4313795933531297,-0.2529468334316898,-0.22924358238645076,-0.13265837171968323,-0.8357797447669763,-0.6945192895306885,0.2958224357155222,1.3366769899244169,-0.6445145186998591,0.08091022441610404,-0.7397562975725249,-0.14744774664877092,-0.331051908179903,-0.3964814301976296
144,-0.5155540841147608,-0.13179118987390284,0.5866761147481818,-0.9950648035261593,-0.16741820787148487,-0.3575333216524795,-0.6073451961620148,-0.6094874251536053,0.9439441357107706,-0.0790287191926457,-0.2898049886490426,-0.5854568146654759,0.9368230587801899,-0.18712403005768533,-0.4302381386891049,-0.5757304996955348,0.11812559039601318,-0.19604189148247414,0.038590972152931544,0.11993666056244018,-0.6626615473657183,0.48749330499712,-0.4391834790313002,-0.6445145186998591,-0.33360826440366703,-0.5740588652658735,0.1382154257869394,-0.41501597626975034,-0.3964814301976296
203,0.2576955545726157,0.11885717060545013,-0.3320386756610723,2.2981479722795335,-0.04100217927429476,0.5415760523131737,-1.0516856068624822,-0.7292622637168935,-1.2876773356510787,-0.8759586186165391,1.2241364367779015,2.4576281094079406,-1.4522093919443277,-0.6340948648737329,-0.6589175889007373,0.03250152941610086,0.7938223103494777,0.007931692408274921,-0.13265837171968323,0.3499741669334375,0.6823347748780563,-0.636206644843058,1.1969059599296372,1.1266098527205293,-0.5950459659716814,0.14977644976527926,2.628999059978023,-0.3489055111063687,-0.3964814301976296
115,-0.14943359251817157,-0.30303642375123724,-0.13392967774652395,-1.3848879675359131,0.03834908440180374,0.7265483116880437,1.1151490585603738,0.03583938650284988,-0.7068811978971228,-0.6719072668739826,0.47257596857919654,-0.5167796217440785,1.9921935423595385,0.5488078572127979,-0.7530507890970913,-1.1512681972066388,-0.8213027165698686,-0.2809813189211039,-0.13265837171968323,-0.980810346272329,-0.8354601786572557,0.2452656690657693,-0.3663457714543536,-0.6445145186998591,-0.5952915859652023,-0.8728811022214111,-0.5483682866037406,-0.4050360578727459,-0.25298272564291047
179,0.10807147334033904,-0.12382582922957851,0.3982381755161613,0.2276202292834018,-0.6870721405907814,-1.1449644947096151,0.5490470393585251,0.8572417751211875,0.4152867412788427,0.10876453654977805,0.39191585937961315,-0.5429334787030977,-0.8819871565663838,-0.03882889515678794,2.391401048702027,1.1713304031403469,-0.46131684321042177,0.40666974049876387,-0.13265837171968323,0.09723060976529131,1.3148525415477534,-0.9262420209746545,-0.3276479876296408,-0.6445145186998591,-0.3617585993412032,0.2091371603808774,0.32083267043823854,-0.2641377611274442,-0.3964814301976296
141,-0.03626194996323589,0.013623946380571432,-0.4229746367028245,-0.9591268574398665,-0.7138646637926226,0.44331144644640125,-0.05651745083348332,-0.8434227211904172,0.7320896501636343,-0.05306507196685795,-0.17455611661869613,0.16691617761462982,1.7154503038210742,-0.4947364937969434,-0.6973972406185922,-0.9951165264021382,-0.9343112404889524,-0.24825818114845202,-0.13265837171968323,-0.9194104576397566,-0.9038733005492243,0.8299266405297455,-0.4391834790313002,-0.6445145186998591,-0.4213199560552552,-0.4383118146015837,-0.7874495835532636,-0.41459586876457866,-0.3964814301976296
160,-1.2552390827596118,-1.6854380817367445,-0.8333572813590229,-1.5024230448705924,-0.4529649437761157,-0.6953248068001279,-0.2789390508895087,-1.0085342612042358,1.7193717827966912,-0.7817281788496456,-0.8177703590575063,-0.4793064716306292,-0.6170379430117917,-0.1925312777782331,-0.3989986292406217,-0.6626665362942724,-0.30324374883493427,-0.23615693110621164,0.017598936958830753,-0.7959950614606971,-0.5437902229214644,-0.27855070949391975,-0.2633654441693963,-0.6445145186998591,-0.6170503732687613,-0.5180022685405564,-0.6279694353288768,-0.41651247276666714,-0.3964814301976296
143,-0.02303190366248457,-0.15578048283051837,-0.04812868118019733,-0.43399248504597465,-0.006925565079286341,-0.41345648020677916,-0.8481827763889543,1.4271086248872147,0.9031094630249258,-0.41272587879413375,-0.4242406902489949,-0.4485226337073596,-0.5586128242195126,-0.23529044491410367,-0.32840941586271005,-0.6215272826159699,-0.521294996808348,-0.24183692644009216,-0.13265837171968323,-0.48912291806152947,-0.8463978359761452,-0.048166082710258025,-0.4391834790313002,-0.6445145186998591,0.5020296642469354,-0.12724006217084405,-0.39179873222048445,0.20871715388227272,-0.3964814301976296
233,0.21169355087061967,-0.1576944318331138,1.2336151947608385,1.0463418484935028,1.336533951644748,-0.359013535375641,-0.96803766665185,-0.0021403761316673704,-1.289005074004703,0.06494957333140312,0.6194402483552828,-0.46700590536342507,4.486000608183427,0.8153440978275656,1.6523383125532614,-0.8332674800607502,0.5697986462746905,-0.07110021302064291,0.11273360891304297,-0.3838543766390827,-0.40458705765598607,-0.35535375441185557,-0.09461985399238813,3.3590429113483156,2.283845228324433,-0.055348039511337155,0.12508491898060276,1.0632385934160036,-0.3964814301976296
128,-0.34094340114064886,-0.38280640221718487,-0.5404479862319018,-1.4333779884123945,0.05283119686623458,-0.9576638396508148,0.2194620823725908,-0.6638016211067057,1.3679982094778245,-0.32162129253605487,-0.6681765650158515,-0.5816333774903932,-0.012021873082445818,-0.08873360796557561,0.08357323980191204,-0.8764870212729903,-0.29489608402591716,-0.26486027368627457,-0.13265837171968323,-0.4533678176520619,-0.8026863854672247,0.5254383067094662,-0.26607622564088856,-0.6445145186998591,-0.17079208009540667,-0.8617435642514395,-0.6364805867100227,-0.42195087934806913,-0.3964814301976296
162,0.6252824685419738,-0.07440396115408518,-0.8768252986751444,-1.7118024889574095,-0.2835630569652199,-0.7258194131381116,0.004187066162316008,4.087614697904997,0.994397194045481,-0.8393317693835355,-1.2345923221675663,-0.5774050559718171,0.9079334425240826,-0.6944760068173205,-0.7530507890970913,0.5304407375242353,1.876878677565233,-0.09907642351845133,-0.13265837171968323,-0.2914702401110452,-0.10401012733772941,1.9469856152585006,-0.36391796065483045,-0.6445145186998591,-0.4207421033183096,-0.5653258707906936,-0.43729065762214026,-0.4134675468086756,0.4561387617023553
148,-0.1620693408981032,-0.4500904163165046,0.41047437233949635,-2.3555756564523334,-0.6700567203732126,-1.427147390705273,-0.8423029116676796,-0.5070248206116058,1.2386512301033885,0.0975736926564185,-0.5531992717729587,-0.5556870105566485,-0.14460144076808074,0.2553339860771992,0.7683269393100135,-0.766186797939483,-0.5847585837164067,-0.27823162696457504,-0.13265837171968323,-1.0345362934207307,-1.0173968914415603,0.21250782639464807,-0.3492432598248711,-0.6445145186998591,-0.301090346860294,-0.8736001680417587,-0.18490752024350557,-0.3833874911157962,-0.26358695795752296
161,-0.2529106621490712,-0.3436119031277163,3.761440046866602,-1.3718884250693446,-0.628138745100669,-0.04455796733931253,-0.5998177436061554,-0.37030084924899187,1.1260090549892896,-0.08702369564031712,-0.09504633275735941,-0.5489445139226051,0.44080577751261607,-0.251462670190131,1.5416374605472447,-0.7247887993971334,-0.208334430257356,-0.29269195318321234,-0.13265837171968323,-0.7088259400287117,-0.6651864007093181,-0.4106335118601476,-0.4391834790313002,-0.6445145186998591,-0.1696761017512302,-0.7296163308647825,-0.4346216038406428,-0.36213859658193587,-0.3964814301976296
234,-1.4862035898257793,-0.6204786669356379,-1.1355861719110565,4.7238248706896595,-0.4110858062440772,0.5309583408191552,-1.008651401995572,-1.0085342612042358,-1.1588436475455741,3.369635801474922,2.0846603782049296,0.5651471764593377,-1.2536845952210762,-0.6836470479928477,-0.7530507890970913,0.8418678745330126,2.2823590704990746,0.10324814243073857,-0.13265837171968323,1.8210306389807789,1.9487320694864985,-1.3538948344146984,-0.2943208330915108,2.2095896461038325,-0.6838581197138998,0.3148590159110547,1.4623600076646481,-0.41839842030501306,-0.3964814301976296
138,-0.20037409454938623,-0.38541151994259826,-0.5654784145257993,-2.1141454588516817,-0.8373060693057737,-0.686107603645109,0.26374627190986716,-0.7443472107709359,1.6744327598962692,-0.09720733859164485,-1.3156988331662822,-0.5868520595951134,-1.2033737962529354,-0.3020870227833756,-0.6194779314629354,-0.5893418267914643,-0.7039160611262617,-0.19937799908942339,-0.13265837171968323,-0.7786128441386279,-1.0803831457528836,1.0658307246741807,-0.4391834790313002,-0.6445145186998591,2.1138394809210044,-0.4742034533322152,-0.6097537275461048,-0.30598886117528923,-0.11062092021944687
247,-0.06736868683275131,0.0315158342122209,-0.09630393611119624,-0.5422125147097604,1.036212244269201,0.14029206150953488,1.1188787943047855,-0.28613159726850435,-0.7236577999957865,0.3781508420351727,0.3009704387309422,-0.5205215101629229,-1.3177236491568731,-0.5537192198767201,-0.6921763770557231,-0.09614732585169614,5.560985319408093,-0.0861329961946003,-0.13265837171968323,2.621010305101625,-0.8531166804527931,0.5172725961293639,0.16540650583567626,3.7078434935884963,-0.029117613909893637,-0.5270039172287536,-0.9540096618153119,5.825425225749473,-0.3964814301976296
177,-1.5150275317406925,-1.040512278627356,0.7319496197390563,-0.5741611752972565,0.18163075244880103,0.7598176093851218,-0.47830891926902164,0.9386454139757008,-0.17417468839995282,0.5083554823632433,0.33745529039884264,-0.13005713323429502,0.5476069873969261,-0.2427611934124608,-0.6071999452912006,-0.264311881041587,0.10865255487252637,-0.14713288008897618,-0.13265837171968323,-0.04052360192513282,-0.32865024876300347,-0.5935725832644857,-0.4391834790313002,-0.6445145186998591,-0.6425762100268769,-0.7996983925490168,-0.6385533798447385,-0.41619253329374684,2.501931173361268
222,-0.5972088693790537,-1.4234935771577126,1.317399296610057,0.25434875973589227,-1.8558774456755114,4.834581672438897,-0.7644181408904901,-0.7649536195412796,0.03050673224469934,-1.0162005017439004,0.5761282175674634,-0.4962883220124607,0.606513090415669,0.8648956234828578,1.874240226046481,-0.9642687067305518,-0.22491520514548638,0.06783788540678781,-0.08910351664961402,-0.1021409339590612,-0.537101267220916,0.12413284124332019,-0.235327065138014,-0.18108286632837697,0.7724243787245901,-0.22022786369497466,-0.9361615283847949,-0.19124623674218774,-0.3964814301976296
165,-0.7104064819428252,-0.17745544763941498,0.6443098292651731,0.255403554580768,-1.0388091883572388,-0.6775616587646005,0.6472559214921726,-0.1837332151959936,-0.584428337964533,1.029636240617153,-0.042637736176613775,-0.3716034335968151,-0.057357611293863194,-0.5334752505706818,-0.002416499771851911,2.216894018744311,-0.3590340923278337,1.5385212291702592,-0.13265837171968323,1.6516602809843968,2.9851777351946716,-1.9224933018142982,-0.33564016237028493,-0.6445145186998591,-0.29041181308152814,1.893020256604344,1.6684955772163308,-0.03610676195288477,-0.34548335413085385
127,-0.589880566142,-0.7900327265893828,-0.4286719585047873,2.0641239834891825,-0.6582236271929819,0.20214060326338548,-0.726254341957453,-0.9266385237186929,-0.6635329146979219,0.6626829496364984,0.5202207917679423,1.5599457068461273,-1.2414542346594277,-0.6306586821811185,-0.6702378906900027,0.3592342958740238,0.07648076939152032,-0.21004471976421635,-0.13265837171968323,0.21296540022834198,1.657191541169079,-0.8151438377398763,-0.4391834790313002,-0.6445145186998591,-0.6838581197138998,3.058464649867247,1.4946018714864093,-0.4146968316008415,-0.3964814301976296
227,-0.09240159201091368,1.518600627716647,-0.29543142035766956,1.6290941319321723,-0.9087617787515152,0.2515829953662364,-0.9981455233282199,-0.9112026590443214,-1.0745408282533746,4.224286082079348,0.03801604537742241,2.4971013808837705,-1.371676093059382,-0.7417135002027009,-0.35936426381774883,-0.035615529649675,-0.45863192813124154,-0.17482226340832754,-0.13265837171968323,-0.5297670279305294,0.4782394161511604,-0.5148840119320948,-0.07262101094245933,-0.08897104559397516,-0.3309970597521051,1.1317105927025126,0.02572395126910726,-0.3006721345867848,-0.3964814301976296
236,-2.0178512573541765,3.074207613609981,0.5345711301746255,0.5326331347077486,1.8650756869014247,-0.09002469197460737,0.2424965787043934,1.1198235722493153,-0.3725219770768059,-0.5081214353641289,0.1507139792312678,-0.4705509033318754,-0.21483834210374128,2.982858912739807,1.1056618543971926,-0.48892940129545087,-0.6071296817349607,-0.13648190361943385,-0.13265837171968323,-0.23315193913885204,-0.5215153020205834,1.6791938871586474,-0.3177342298270749,0.8279840283726698,-0.09315644135386317,-0.5572755199959784,-0.41735416221804933,-0.3162352607333925,-0.3964814301976296
212,-1.3521003917011982,-1.6689054399889827,-0.5010828943128645,-0.3771234802837628,4.4386491351561626,1.3323902566067027,-0.3456811241496318,0.02056315993430821,-1.2658892381064495,-0.3990236174218596,1.7253893095648751,-0.42569422965413445,1.131360211354357,2.014200554017387,-0.6043904439796397,-0.6559282499203097,-0.9889787242059983,-0.29269195318321234,-0.13265837171968323,-1.04949010212736,-0.9282357822661399,0.09107543609365752,-0.3469048097278896,1.453278500278071,-0.4173697154424589,-0.8570947413122824,-0.8212777982648456,2.3556903765368156,-0.3964814301976296
120,-0.7964115818351166,0.0734637640830661,-0.8454651374631944,-2.0644174695075455,-0.3067349670064107,-1.0693290240602564,1.7277744624378568,0.40310293079815496,0.9121366381132419,-0.8122550976627637,-1.3521269855963853,-0.5906091878843296,-0.7408283753376982,-0.5448317901610422,-0.20926172285162328,-0.46635762533188435,0.2879428326852337,-0.29269195318321234,-0.13265837171968323,1.64116464428045,-0.8247151571100517,1.2422692596392475,-0.4391834790313002,-0.6445145186998591,-0.4786379506173837,-0.8223884884937877,-1.0285902223550076,-0.4272241324030201,4.798911507636308
189,-0.09723791378764103,-0.020284792528660563,0.2939439448607414,6.243117479207433,-1.126494118688058,-2.00617464480867,-0.7521320533190886,0.8131813450979407,-0.9611096736674505,-0.9915405473142814,0.6198445226966925,-0.4034425363272589,0.6094481407685327,-0.6484947627848947,-0.4181203828751966,2.039927756977763,1.8226231900095473,-0.22583987580254516,-0.13265837171968323,1.1554824195251483,3.1811904748222757,-2.2307718415775035,-0.23128047590703943,-0.6445145186998591,-0.3994600369816902,4.402699668527182,1.1823826507978843,0.0920993519725566,-0.3964814301976296
140,-0.25387417331539164,-0.14805890084904635,0.14792525579386565,-1.8734101693131378,-0.7630401494321204,-0.5197563539545268,1.962071905742737,1.2516191164385246,0.06182627481816968,-0.6706174212925308,0.05019977415658458,-0.5908767808704579,0.2860213364827636,0.2209449223505819,0.08896267862810765,-0.5606492387654912,-0.7965491244869578,-0.2566778513700929,-0.13265837171968323,-1.0014007064404153,-0.8347026809986825,0.19676967717022725,-0.4391834790313002,-0.6445145186998591,-0.4568817883249989,-0.6409998323565604,-0.845086487891973,-0.3589884111529823,-0.3964814301976296
102,-0.1065331715022312,-0.1506745905424763,-0.7826571821317161,-1.4379928755014126,-0.7907682914622389,-1.243697522630498,0.13748939625282752,0.7904799492816029,0.323314061616484,-0.30094254811658055,-1.0240468303541128,-0.5957207959092161,-0.090302141158389,0.11329581469282461,-0.42229413408875943,-0.5044509881799982,0.3436734029563601,0.08691727975933397,-0.0010606940572119407,-0.515463062769939,-0.5233995523324956,0.6141709493934517,-0.3365273740582426,-0.6445145186998591,0.033879988833897826,-0.29850305089358026,-0.8116341413698646,-0.2958840091016488,-0.3964814301976296
105,-0.27089111794062337,1.0414935413396487,-1.1355861719110565,0.3918652869533728,0.34660086817365365,-0.5300327915258405,-0.34033761128326834,-0.706288298880992,0.6968703707685853,2.951489512509787,-0.3415493318012278,-0.1608295404252968,-1.2388693302291178,-0.5998648953418487,-0.651173837824155,-0.48913370313108273,-0.8880061374504375,0.6427010190614806,-0.13265837171968323,1.310721801126446,-0.3163030650799686,0.020671233621817477,-0.3127063140721109,-0.6445145186998591,-0.3762799580326286,0.36201131594079866,-0.15886401462480343,-0.034239433547932956,-0.3964814301976296
229,-0.16800596077233368,0.3612383371345333,2.601854822381748,0.7247900006147283,0.30588918550612765,0.47616059616704176,-0.5224531765624549,-0.9123162412422189,0.01469994648415579,1.9021781057376126,-0.3052526337196785,0.060736243598038635,-1.0916288897812167,-0.2929458584927479,-0.7530507890970913,0.10842802255188853,0.9724818730413547,-0.2538515768751379,-0.13265837171968323,1.761275555549143,0.3156949746615482,-0.015731931909575954,-0.07681489483856986,0.8199853093483747,-0.2065201027521306,0.6765341099934572,-0.4214968690727161,0.4117092552524554,-0.3964814301976296
