ID,else;,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
210,-0.009916909412529533,-0.0003574614609760673,-0.021206888601600523,0.07848118439078969,-0.0008271984491624404,-0.16663235149465844,-0.014510096340141157,-0.04892037623857427,-0.046367612617033524,-0.013432598210986534,-0.008512234677032415,0.00689367137618766,-0.0021021180489652655,-0.001359510570607539,-0.0013606907993685016,-0.0005542746495416681,-0.0011538585133220177,-0.0038312795418606353,0.0002869068261060029,-0.002618891663899938,-0.0017150697097641366,-0.004600030711721341,-0.005856891337207556,0.010507702537702964,-0.0076751333285164395,-0.0038420822384722876,-0.005834245991698413,-0.0010680311100601813
160,-0.012539030929854051,-0.0005109838545395656,-0.004434666538968202,-0.008204119809318672,-0.0011178547958920872,-0.2435053168060893,-0.01590215989262264,-0.043363669204907744,-0.03776095044836088,-0.01224542488571172,-0.00487517170313581,-0.0009950210865061738,-0.0021758660307533402,-0.0011449723140303048,-0.0015950714998130867,-5.7388368770748335e-06,-0.0024833417741538916,-0.0026745059375238743,-0.0002053486051114779,-0.002618891663899938,-0.0017150697097641366,-0.004557050800732184,-0.007164844897490965,-0.0072633057137988484,-0.007767437540913192,-0.0027654961636397893,-0.005559978085366116,-0.0010680311100601813
137,-0.012364276317466236,-0.000648117807705714,-0.06603601128847178,-0.03313110893446064,-0.0008387760790755297,-0.27447262328121325,-0.002252977660770535,-0.02817401036330551,-0.027041310177578392,-0.016051813200300358,-0.0035351282939867375,-0.001680690852336915,-6.112700744998618e-05,-0.0012692774392384246,-0.0009390770167568588,-0.0005542746495416681,6.89295094875174e-05,0.003279806916535147,-0.001984154806192805,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.007390818045996475,-0.007651167669421985,-0.0034611927603735264,-0.005834245991698413,-0.0010680311100601813
120,-0.012431937672670396,-0.0005008995109598215,0.04181039781584168,0.053613030022513324,0.0004279373199397834,-0.13096884876591716,-0.015914234865881595,-0.059115188486580206,-0.043415686188591394,-0.011786788859490695,-0.007613803909508506,-0.0005029444783697758,-0.0015943792827160016,-0.0003204769381714812,-0.0018693394061453834,-0.0005542746495416681,0.002615189141046496,-0.00310346837352602,0.006020029341395555,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.005593482731695311,-0.010566575808764352,-0.0037637477816466693,-0.005834245991698413,0.017334255983176373
168,0.0009171992059855754,0.002493563114770078,0.01652053531365686,-0.016415157092291785,-0.0011178547958920872,0.06304215627969889,-0.0049311290896032044,-0.040907133798716744,-0.03842150566377281,0.014616389617316938,-0.0038403097793531004,-0.001680690852336915,0.00033002472703203044,0.0003053723777447933,-0.0011961220656148564,-0.0005542746495416681,4.227842992880066e-05,-0.0008008435143466103,0.006410426685483877,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,0.030648818710787278,-0.010846699062024122,0.008810132578372506,-0.005834245991698413,-0.0010680311100601813
177,-0.012378768317169267,0.0005057387652314286,0.0712515462461839,-0.003993783539673188,0.0014783224932164837,0.05588537410137878,0.009489122599799482,0.015177563569061454,-0.008679348974744254,0.007915594901029688,-0.00371326777044243,-0.001296071994691201,-0.0006536364627877228,-0.00021859934840257753,-0.0009077922620310979,-0.0005542746495416681,-0.00031628755644964873,-0.0011130665286670097,-0.002554054887806451,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.007372047193161018,-0.010013537323325777,-0.0022823083836557754,-0.005449627134052698,0.011432081763425528
206,-0.012253748943325916,-0.00034325896593483346,-0.016391254072595764,-0.025293426480858115,-0.00020327827057944547,-0.12123622607654166,0.002055496605343158,-0.039111333081907965,0.040850421119520766,0.002920217789307294,0.0009951993980298179,-0.0006136849061388334,-0.0012760597168525116,-0.00038757352797121476,-0.0014882658539317828,-0.0005542746495416681,-0.001813629299326991,-0.0022737628822840712,-0.0006692599332278023,-0.0024664622430144974,-0.0016388549993214166,-0.0045976636292144706,-0.006402697793063764,-0.005205245903691665,-0.0022936980878341968,-0.0016141025168318619,-0.00415752236195857,-0.0007631722682893008
226,-0.012195162512085172,9.59302488215642e-05,0.004502296086945195,-0.019142351673366243,-0.00037380673936480887,0.45783875074203634,0.018576564329880023,0.2328540283717449,-0.019047123190719883,0.05637113491163283,0.02417932650804016,-0.001680690852336915,-0.001673959477351692,-0.0005873952424052942,-9.219264827187722e-06,-0.0005542746495416681,-0.0015438962164565407,0.006387034749603087,-0.002514115160812695,-0.002618891663899938,-0.0017150697097641366,-0.0031603773231217262,-0.00121246044527274,0.003583769396543222,0.008344975343505019,-0.0025312945446979707,0.006070522912738038,0.006000425426948961
184,-0.01256727416773435,-0.0004793521360396436,0.3273492534942574,0.07400211014143268,-0.0009490891242260167,0.25789828769862266,-0.011472392669637347,-0.025810714713574618,-0.032772608890542905,-0.010413963644108366,-0.0035992958839724657,-0.0013431595090047743,-9.101339981595685e-05,0.004202714888951016,-0.0002660655253177145,-0.0005542746495416681,-0.000562819405313266,-0.0010557734906337486,-0.0013237736689205206,-0.002618891663899938,-0.0017150697097641366,-0.004535962988398903,-0.007164844897490965,-0.006430084434634956,-0.008537774421076155,0.0029671383739236445,-0.005834245991698413,-0.0010680311100601813
101,-0.010679130917892736,0.0004737628745831116,-0.037765358553117336,0.24419191322574263,0.0032761778764058124,0.2848580799604665,0.003630603633075733,-0.0006726891484564457,-0.04096556167161908,0.055026108265418566,0.0869938587266028,0.008977175629406926,-0.001789577290387038,-0.0015460370664622336,-0.001682359292430579,-0.0005542746495416681,-0.002064798959137793,-0.0025868090331347183,0.002377887669148428,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,0.0025219108883994465,-0.010248481273013057,-0.004111912615026943,-0.005834245991698413,-0.0008810509963453771
155,-0.006906902701973133,0.0009963693970690668,-0.024434583662512308,-0.02344421673061736,-0.0010003914241224598,-0.19253018292617413,-0.010344840839704621,-0.030518700258259805,-0.03308824744167681,-0.008521327918233986,-0.008265299602715473,-0.0012108373652584064,-0.000590950686777622,-0.0003298456887179209,-0.0012820225472972475,-0.0005542746495416681,-0.0011738201114014728,0.002140935988425,-0.0025589501207651986,-0.002618891663899938,-0.0017150697097641366,-0.004570164521663198,-0.007164844897490965,0.002387801236097603,2.0149942312266966e-06,0.0009629856859792503,-0.005834245991698413,-0.0010680311100601813
117,-0.012334298550936956,-6.210594829065337e-05,-0.074373427245808,0.03262798406240186,-0.0006295115797128699,-0.23607882731076965,-0.008803022538860332,-0.04776724845935079,-0.04030745757045546,-0.016945712660371044,-0.006940138053347385,0.0014447057312100746,-0.0006102371698211632,-0.0015902565633939228,-0.0016740021196736965,-0.0005542746495416681,-0.0022397636992278376,-0.0016190097121289724,-0.0019065087823649655,-0.002618891663899938,-0.0017150697097641366,-0.004583361007352387,-0.007164844897490965,-0.0032608806043091048,-0.00451684258327908,-0.002349698450403321,-0.005834245991698413,-0.0010680311100601813
105,-0.007638483943107549,-0.000648117807705714,-0.07187201392775973,-0.002542034533720382,-0.0007502053919233236,-0.13935979626170875,0.048395778954269365,-0.018651431733344735,-0.014105578555949948,-0.017008715045579367,-0.007959162845430103,-0.0014355912496910729,-0.0014492747880819363,-0.0017275378143290947,0.003767951454708991,-0.0005542746495416681,0.0025108343161790747,-0.0014305754457721762,-0.0022607792012517155,-0.002618891663899938,-0.0017150697097641366,-0.00456677356862767,-0.007164844897490965,-0.004027381837296113,0.003696952783956573,-0.0008965580361654751,-0.005834245991698413,-0.0010680311100601813
112,0.06237094758476422,-0.00019955479086900191,-0.042765992713980676,-0.03562613978293396,-0.0010430942930859683,0.29354559213400777,-0.002397473930255262,0.01993250578741157,0.3376191011241817,0.021156229863073854,-0.0084786920190531,-0.0010826068298879657,-0.0005193321674120859,-0.0018639663451370068,-0.0013460158865025525,-0.00025523263831719336,-0.0020902185525033807,0.0003886522815698904,-0.001309911577593798,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.007799454474017351,0.008141971563696076,-0.0007664195428028872,-0.0049371199580249886,-0.0010680311100601813
115,-0.012535168718269152,1.5958037902528604e-05,0.1462765033306934,0.09130931541588277,0.0003763158567264588,0.19772903072364117,-0.011939019395377946,0.0275022074187493,-0.036489730742162996,0.02657750209991962,0.006428979192048884,-0.001680690852336915,-0.003022694032643867,-0.001570770120343749,-0.001786329925444353,-0.0005542746495416681,-0.002626435240740493,-0.002516724677363979,-0.0024933236683059926,-0.002618891663899938,-0.0017150697097641366,-0.004593133782375596,-0.007164844897490965,-0.006620823788413104,-0.010914227375721189,-0.0017981277315544666,-0.0050041511846881095,-0.0004039552644519387
186,-0.012552772781696048,-0.00046659618998225183,0.22101928983906954,0.062083692255543145,0.0013326870433746521,0.18671675219158848,-0.00304192175071628,-0.032308112584137114,-0.02534785280140082,0.014120160666972735,-0.0071335574158225305,0.0006790901780680929,-0.0005057257256732805,0.0007395905180565986,0.000581202433121356,-0.0005542746495416681,-0.0005110552786693322,-4.21029084924831e-05,0.00037979883321822536,-0.002618891663899938,-0.0017150697097641366,-0.004527459024360641,-0.006983323279767503,-0.005226151213777657,0.0011437126756343192,-0.001391817597170683,-0.004926637903081102,0.01690260904456257
196,-0.012574186520025041,-0.000648117807705714,0.0381743629600919,-0.010460102833282699,0.0011100139236760096,-0.027044898961518127,-0.0039754550274082685,0.0006732287997455177,-0.039408446567339266,0.012005861949062247,0.01277520164861982,0.00037580335034132785,-0.0021533251520564154,-0.00038542944029563487,-0.0013552158554758227,-0.0005542746495416681,0.0024063527113669485,-0.002917004978587802,0.0149076091034393,-0.002618891663899938,-0.0017150697097641366,-0.0045342237582497134,-0.0059652232792619915,0.0014766229493123565,-0.006774461192925739,-0.0029200937952104443,-0.0049773734072491435,-0.0010680311100601813
153,-0.00575060312042877,-0.00019238416589326514,-0.03016008250175093,-0.026019254145589553,0.0003632795399983718,0.2652816120357055,-0.006981368610526228,-0.023843686822118973,0.3349558665283393,0.010209983917146559,-0.0069404582130763075,-0.001680690852336915,0.007831358222125065,0.002733738084797098,-0.0008439387120673733,-0.0005542746495416681,0.011942115047750076,0.006922329197618596,-0.0012196233360805555,-0.002618891663899938,-0.0017150697097641366,-0.0035091393316451606,-0.007164844897490965,-0.007493241837817141,0.015371829505109213,0.007415805194333098,-0.005834245991698413,0.009185975830719917
189,0.0005600027659407146,0.00040080969872018297,0.025883579882502453,-0.023892964822969945,0.0017666958467791297,0.2550381883319649,-0.018168519321635948,0.04525000515763562,-0.025445911428761927,0.01582791971006668,-0.008101468804312156,-0.0006317633459110182,0.007254024706081277,0.00314373955584475,-0.001344875652932435,-0.0005542746495416681,0.003787549009608839,0.012651732704631227,-0.0027192739667467936,-0.002618891663899938,-0.0017150697097641366,-0.004473652185105301,-0.007164844897490965,-0.003228801700713053,0.07112095082491436,0.005759408639161674,0.015668767890032475,-0.0010680311100601813
151,-0.01216345854589387,-6.378281435627964e-05,-0.07202480569446466,0.03009109681758317,-0.00024135230586793633,-0.15781882770864203,-0.010392550687683839,-0.04484064192369056,0.018301815613527426,-0.020130899659977854,-0.008700968408368636,-0.0005120208656380475,0.0003556427923365711,0.0038623256379311816,-1.8945260538854606e-05,-0.0005542746495416707,0.0013120529076459794,-0.00018214616308603245,-0.0013310722114598258,-0.002618891663899933,-0.0017150697097641412,0.002168768152900468,-0.006970066566374432,-0.005222078843998878,0.022147107431535727,-0.002744565188510757,-0.0029125710249512152,-0.0008732527789437035
211,0.011281159291773436,-5.2686290100112474e-05,0.07823931790900268,-0.002323851481642445,-0.0010186162096244868,0.0627319761080079,-0.012001300852401977,0.008540328633059535,-0.037223543856268,0.04353465477413143,0.002035293115625829,-0.0012837365072665141,-0.00010211873366199966,0.0010298292947904973,-0.0010754307160045814,-0.0005542746495416681,0.0013325083866893247,0.0004960000550222098,-0.0007428473451549562,-0.002618891663899938,-0.0017150697097641366,-0.004317678148617616,-0.006172459034814963,-0.00020836575075677125,-0.01055345914752029,-0.0007320521525183378,-0.005834245991698413,-0.0010680311100601813
253,-0.012595173995938963,0.001917235063972787,-0.018587469608080505,-0.012163966656489427,-0.0006047842215563868,-0.02776450415848758,0.011555394453202918,0.004635641589359946,-0.03309601980342891,-0.012839361432892417,0.0008430867099308554,-0.0011676202780012148,-0.0003316481632344732,0.0016207625507952995,0.002620028119291994,0.003293754657976084,0.004233272863064076,0.0009411406474420288,0.007638921164288261,-0.002618891663899938,-0.0017150697097641366,-0.0033657970003370323,-0.006138703748819565,0.01206077691946272,0.013909206534053519,0.0019514442201440565,-0.004551569555859162,-0.0010680311100601813
227,-0.005742713115529509,3.337489502547287e-05,-0.04967843114235199,-0.02914224922704717,-0.0009474816202092903,0.27247453886738454,0.1094009565862851,0.02463104973352742,0.2576783128103477,-0.01741443518627804,-0.009334113712585405,-0.00031770544687454143,0.0010196309585040397,-0.0007640840624087347,-0.000847100352048603,-0.0005542746495416681,-0.0010057595328413962,0.003451727185793619,-0.0025770877464578305,-0.002618891663899938,-0.0017150697097641366,-0.0043077270848106905,-0.006142605843394186,-0.001474794803683315,0.023693298359290228,0.0014169121256479454,-0.005152753288967225,-0.0010680311100601813
144,-0.012380034080073866,0.00022061306807793262,0.02139673641496642,-0.02284619034465543,-0.0006834893580002637,-0.13786912360116982,-0.004799739517796075,-0.02211156020692281,-0.04312650945704477,0.0058227855256810694,-0.00428872863409239,-0.0009857061517099977,-0.001846356032838111,-0.0005366448619170446,-0.0013481008806751952,0.00014071005108524926,-0.0005269829352094604,-0.002702634416425125,0.00045112883696380433,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.003952813451024816,-0.007921906329283447,-0.0003829868184363009,-0.005486753641384954,-0.0010680311100601813
173,-0.012555494448059621,-0.000453237882838521,-0.07462811011768004,0.11273430350602809,0.0005386245654790536,-0.07066001078943059,-0.011362073811985497,-0.044763219781980446,-0.01791181650528106,-0.012627643771904572,0.012931211220643387,-0.0012909310026025292,0.0004875268880951849,0.00048747168504639955,-0.0010898197066766112,-0.0005542746495416681,-0.0019660468406225325,-0.002072682049277732,-0.0011301596641460363,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.007169455780160818,0.0017023926331048225,-0.0035233229348491705,-0.005834245991698413,-0.0010680311100601813
132,-0.012881150021626497,0.000930047695164845,-0.05178782723891728,0.10958169590449504,-0.00017095549416975157,0.22157914061927692,-0.007747852759458547,-0.016653988945916735,0.01807149340777423,-0.014492375566883611,-0.00462473045476521,0.008419568366034663,0.020578044034383826,-0.0011191935657892606,0.07309352198020619,-0.0005542746495416681,0.004957454268928687,0.006958175927663064,-0.002737045991941611,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,0.02172053597433692,-0.005747293271823367,-0.0002599889147079483,-0.005834245991698413,-0.0010680311100601813
195,-0.012179836283121645,-0.000648117807705714,-0.033338242227940074,-0.01985327508576698,9.119140114962744e-06,0.40447487515551883,0.04994264446182777,0.10726231246578909,0.36946794404411204,-0.01513006264833414,-0.004979135330588292,-0.001680690852336915,-0.0010935140741230721,5.263153193034746e-05,-0.0006484509754710792,-0.0005542746495416681,-0.0014489785315425154,0.0012189055134394597,-0.0025538978569122728,-0.002618891663899938,-0.0017150697097641366,-0.004460644446841774,-0.0052865550041458825,-0.007948975479629588,-0.008551229364044852,0.007252165677520659,-0.005082930034360379,-0.0010680311100601813
140,0.0018606116039462733,8.714530786805002e-05,0.0970625011503789,0.055183766358319425,0.001676145043288216,0.025174028639498525,-0.012977489917996169,-0.0023146824338151767,-0.04297850448639449,-0.0005215790161425998,0.000765876177196449,0.0003780458712696239,-0.0015964225908333901,-0.0015968382519241115,-0.0016487604714732543,-0.0005542746495416681,-0.0027588309356157102,-0.0028704704726521427,-0.0007467801330628713,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.005007923017334534,-0.008215059227977425,-0.0031025079985237,-0.0036284566449771207,-0.0010680311100601813
138,-0.012399725809457515,-0.00038435427970058566,-0.02500462403021741,0.012928510272014962,-0.0008540912678869587,-0.24740200561172726,-0.006289970653013253,-0.05879835765245201,-0.04351999944642615,-0.017175040823363786,-0.005718407143874075,-0.0014169273243317868,-0.002003332793221324,-0.0015738814707406967,-0.0014077532321364087,-0.0005542746495416681,-0.002435735467982408,-0.00388032008539494,0.0009548563462781208,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,0.021328776128939648,-0.007260342206644311,-0.0026887623858548584,-0.005834245991698413,-0.00014485876204223236
102,-0.012537003780808421,-0.0004642604051588053,0.18383119267241632,0.012951433758140734,0.0009045766321239093,0.0039968143741354045,-0.00779117941572573,-0.047038277040109946,-0.043639492064648455,-0.006290250360470759,-0.0012174195467931984,-0.0009452612421492803,-0.0016327833846285574,-0.00020555622570464136,0.00024502072314406707,-2.70244190094188e-06,-0.00177814712562295,-0.0022563992515991648,-0.00046205063743714174,-0.002618891663899938,-0.0017150697097641366,-0.004587187635327314,-0.007164844897490965,0.000508465037528211,-0.004757740885948961,-0.0031022582566028935,-0.0019732405382133287,-0.0010680311100601813
209,-0.01254522780782791,-0.000648117807705714,-0.05972032493751375,-0.029325418020302963,-0.0005606532134468335,-0.17173839999805193,-0.008412145071554642,-0.0289864043262171,0.08176464023436072,-0.02037432382831467,-0.009674860063951001,-0.0013092231307067462,-0.0003145072623305994,-0.0010848180466738217,-0.0017764724757378411,-0.0005542746495416681,-0.0011595004118285191,0.00013445409679149062,-0.0010430293769129965,-0.002618891663899938,-0.0017150697097641366,-0.004462739575361198,-0.005678974010970289,-0.006277370732293829,0.017230160104421688,-0.0008621931772128253,-0.005834245991698413,-0.0010680311100601813
103,0.013981934674567497,0.0008651906956606713,-0.006739589455816107,-0.008924506213326784,0.0005635990967372301,-0.15115626889993222,-0.014865694292649775,-0.02809831480210336,-0.041231982075553134,-0.0018612386560816832,-0.005303079943114775,7.630402924019893e-07,-0.00010321228707768422,-0.0005001788473828585,-0.0017852667115139176,-0.0005542746495416681,-0.001315334369474505,-0.0010131167546880383,0.0019678079677827812,-0.002618891663899938,-0.0017150697097641366,-0.003247261858985185,-0.007164844897490965,0.003653056379512697,-0.008885850565261654,-0.002944312252412358,-0.005834245991698413,-0.0010680311100601813
230,-0.011302458771261245,-0.0001495517556059327,0.11689434572902259,0.08062135337042224,0.007108485063754305,0.3074385718685568,0.0019457126850656902,0.08183349719348877,-0.03074552861724992,0.029461626021532253,0.010267782020040252,-0.0014314078262870245,-0.00149890174286618,-0.0013902797856245174,-0.0007475657889208753,-0.0003049916234917774,-0.001047006282557519,-0.0011465524518210854,-0.00256810945923951,-0.002618891663899938,-0.0017150697097641366,-0.004399190410126393,-0.005419863715141731,0.0007759304321165831,-0.009500774948282477,-0.0022111384634852208,-0.0040892648093491775,-0.0010680311100601813
244,-0.01190316971788346,0.0008821482790905934,-0.06408605595725352,0.006222350524770174,0.0008496301728460231,-0.10584712502079757,-0.011434751824380553,-0.03062253799805142,-0.03579984382097687,-0.0019089778437522992,-0.004428233480649375,-0.001680690852336915,-0.0006410186902839279,-0.001321224121008057,-0.00033907331934907573,-0.0005542746495416681,-0.0025567431162570333,-0.0028990185866884046,0.0023028484750812627,-0.0024002822229290365,-0.0014964602687932355,-0.004575603622519316,-0.005634578810694658,0.07009459494698209,-0.005841867276517163,-0.002675136585088038,-0.00539702710975661,0.00745773708780496
220,-0.012540429236734946,0.00028873622395528796,-0.05084351191866685,-0.014945631298665567,-0.00044867334470565705,0.10624903942752507,-0.00957035252324106,-0.05865111667610297,-0.03543900435008623,-0.002571464655842555,-0.006462789098256136,0.0017990526938325205,0.00042656871088685725,-0.001076633319088242,-0.0009324853744843815,0.024473111624830814,0.0016917833685949214,0.0010252123763026004,0.003242856869894156,0.3049369033013832,0.050949510498607894,-0.004470025049193235,-0.00636182715606725,0.002624091449116003,-0.008933760087748488,-0.002398612753680985,-0.005834245991698413,0.004017747918956685
167,-0.00578802507931279,2.6272594345304453e-05,0.008976701859887764,-0.031038447944622457,0.00023092600820994987,0.02361852677885601,0.014651999923327136,0.014104170511288249,0.056907196605364016,-0.011197271599952052,-0.008326079259848962,-0.00033191004823487826,-0.0007125100010446011,0.0004030782566002388,-0.0010263514035816104,-0.0005542746495416681,0.002483312071435437,0.0010018717900449321,0.0014690552097849363,-0.002618891663899938,-0.0017150697097641366,-0.00442367663549261,-0.007164844897490965,-0.005925804273476534,0.018603245909564338,0.007259234162982965,-0.005834245991698413,-0.00039364070800916286
203,0.05508178341898694,-9.984558268973357e-06,-0.0041144039914991805,-0.03586542900184528,-0.0006392548588145316,0.36055258794443706,-0.01527497783521761,0.08782190665450185,0.24754956930456298,-0.019258387648286402,-0.0077604603156407785,-0.0013616242276185448,0.0011632166783813,0.00160260106272562,0.0006831935916015794,-0.0005542746495416681,0.0017762929933161128,0.0040905026803804015,-0.002586307284609946,-0.002618891663899938,-0.0017150697097641366,-0.0031594958541572215,-0.003974178650307262,-0.006353642356037738,0.006442475426215616,0.01318372837526683,-0.0023245131197963394,-0.0010680311100601813
228,0.035606396636942414,-0.00016803573857046962,-0.05884880464823548,-0.026853884867744232,-0.0004777453703784278,-0.21389239341755126,-0.004379284368946977,-0.03827491037662024,-0.039587666917085734,-0.009872797256278702,0.002647246377186939,0.00183991098798821,-0.0006362640986894851,-0.0013733779252355848,0.00021101622677400895,-0.00039424729316325324,-0.0017020752343402102,0.00034699913988693164,-0.0022069961120058028,-0.002618891663899938,-0.0017150697097641366,-0.004541788531924006,-0.006044653402842062,-0.005548565133953367,-0.002142680800026605,-0.0029251838208570274,-0.003593863002400606,-0.0010680311100601813
164,-0.012531316856408068,-0.00011557667006902385,-0.05046668501804838,0.024853039221901102,-0.00040779994570983355,-0.2019022261694746,-0.007670978128176485,-0.04802351741032945,-0.03647561627030457,-0.008393678703643988,-0.007722209225949803,-0.0004380948645179714,0.00019937387917778058,0.0008267320499797702,-0.0015143119810542569,-0.0005542746495416681,-0.0021395456425884487,-0.0025738115876047783,-0.0024875193745062404,-0.002618891663899938,-0.0017150697097641366,-0.004589302198661096,-0.007164844897490965,-0.0035111326659905055,-0.003046150267998888,-0.001986481265064804,-0.0031715403035149615,-0.0010680311100601813
242,-0.009271387678549589,0.0009883648162520948,0.05293942514646513,-0.014483467164549766,0.0021551104520235306,0.12246593277646496,-0.0033770843416967115,0.08158916763147923,-0.021700336255143768,0.005501791933124471,0.012768330207470376,0.002994973787542538,-0.0014618780092989024,-0.0005718240867864125,0.0011698426097762613,-0.0003204914175476955,0.003296924149833015,-0.0004460571869116552,-0.0025162981877142783,-0.002618891663899938,-0.0017150697097641366,-0.003401629532208429,-0.005060795809545212,-0.005844926391683836,-0.007302440774846012,-0.002919594895917496,-0.005132896295716494,-0.0010680311100601813
212,-0.012541234929264133,-0.00016896169767169117,0.021311098628624316,0.016160063084755667,0.0005591915892269929,0.3582362076378214,-0.00464849311520308,0.1063182483251178,-0.026824368689063856,0.020918451992291934,0.029136784848804855,-0.0012015347423028925,-0.0013337284657679092,-0.0018138389715684016,-0.0018693394061453834,-0.0005542746495416681,-0.0027498853980461127,-0.002506567350718411,-0.002512803495571827,-0.002618891663899938,-0.0014754916547471254,-0.004568614084503947,-0.003571174072235794,-0.003396992434306373,-0.010546431907646436,-0.0026481453142737717,0.11275689124172222,-0.0010680311100601813
240,0.3818275630731256,4.7029348443546016e-05,-0.06698371267191339,-0.036235489179664813,-0.0011178547958920872,0.4381432829565038,-0.013022154738498616,0.0897601010613861,0.11363006775998621,-0.017214930210246306,-0.00782113431421964,-0.001680690852336915,-0.00024329012012426837,-0.0005459544655452509,0.00044781778101881655,-0.0005542746495416681,-0.0006808237968912316,0.0037628027300911924,-0.0025333504185594156,-0.002387175945183518,-0.0017150697097641366,-0.004107803425837969,-0.0018353833670133055,-0.007948975479629588,0.04827004896482128,-0.00015037759434699622,-0.005834245991698413,-0.0010680311100601813
161,-0.010755477335496026,0.001723777214808617,0.0445972625224758,-0.032461713488135556,-0.00045075932080993126,-0.15655014326899677,-0.005510540446188809,-0.017441220678772767,-0.04116743119311414,0.0016518512014059704,-0.005079313457829482,0.0030630991926917472,-0.0022241240979915095,-0.000975783278399224,-0.0018693394061453834,-0.0005542746495416681,-0.0022607167532839147,-0.002805541114364189,-0.0016424778882812604,-0.002618891663899938,-0.0017150697097641366,-0.004648473436176284,-0.007164844897490965,-0.0023157248011580526,-0.009668914038031454,-0.002129994527184306,-0.004055324724812664,-0.0010680311100601813
