BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,RANDOM_RHO,RANDOM_P_VALUE,RHOS_DIFFERANCE,PARAMS,BETA
7,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,ard regression,0.09180293390819706,0.42715458511289217,-0.07610810242389189,0.3702806235576063,0.16791103633208895, ,0.0;0.0;0.0;0.0;-0.2498299630546207;0.005490094521495487;-1.6340300886271673;1.670863753276009;0.0;0.0;-0.003745195687805162;0.0;0.0;-0.0033138820009735183;-0.023437807803127906;0.0781876251902231;-0.0043443226994720726;-0.004344322699472073;-0.004344322699472085;0.07687927531465191;0.07687927531463096;-0.0008410793706789058;-0.0005599813732589075;0.0;0.0;0.0;0.0;0.0;-0.0008028117994830623;0.0010321586048648902;0.001032158604864883;0.0010321586048648618;0.03809554988588977;0.03809554988588535;-0.08573671684425363;0.0;-0.007119287057447413;-0.0008708714000536719;-0.000870871400053705;-0.0006283783915988171;-0.128344113718256;0.06980399083924053;0.05486626522303527;0.0;0.0;0.09039610376618097;0.0011050767269724523;-0.08275145578863422;-0.02414959041220052;-0.024149590412201483;-0.005272566061530707;0.0;0.5615577967721732;-0.6125124129174409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.10142947003566251;0.794795053176547;-0.7404992575934928;0.0;0.0;0.0;0.0;0.0;0.0
7,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,svr,0.15736384162764652,0.001955037329398872,-0.008336930942923305,0.5527775258593983,0.16570077257056984,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01},0.010039447479183753;0.010039447479183753;0.010039447479183753;0.010039447479183753;-0.03403334127344874;-0.01144337870757455;-0.028688135670478603;-0.027619734114538785;-0.015781545794549694;-0.015781545794549694;-0.010394461149497979;-0.015303426345877053;-0.020668561215391158;-0.010674754932724302;-0.01337402468453261;0.02233259312114238;-0.0008756953392716845;-0.0008756953392716845;-0.0008756953392716845;0.02233002740407172;0.02233002740407172;0.0076763684707736824;0.014029100525290196;-0.009362871115664261;-0.015390231368778665;0.02985081729038588;-0.0005752728845540606;0.01373231842141427;0.006936546589475844;-0.008610838252264675;-0.008610838252264675;-0.008610838252264675;0.024084639529665514;0.024084639529665514;-0.007145675615479668;0.03362835717182438;-0.020191820167245907;0.0063296009154791034;0.0063296009154791034;0.010380532542660702;-0.00729402229393298;0.036241503891142175;0.05843750022350298;-0.021304972162443807;-0.0003754255223025982;0.04313258461922774;0.0055535883845474815;-0.0075497377532108305;-0.024568773213233988;-0.024568773213233988;-0.024733394932939606;-0.033884015639676975;-0.003058572017819439;-0.023108465387105433;0.007369617283091684;0.007369617283091684;0.01568345314293718;0.0023504481502402016;0.0023504481502402016;0.022170111465783963;0.0016316663266879613;0.010622351922897644;0.004027707214885224;0.006846684575881334;0.006846684575881334;0.007252163274983974;-0.015236331673102963;-0.015236331673102963;-0.015236331673102963;-0.01336472445977754;-0.00034878656611675636;-0.0091877835124546;0.006223063139134446;0.006223063139134446;-0.002545168635646579;-0.002545168635646579;-0.002545168635646579;-0.002964879994007205
7,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,decision tree,0.0017216173003719954,0.9731397004509637,-0.003352816572317526,0.6529702001557244,0.005074433872689521,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
7,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,random forest,0.15591862652096747,0.002153654330823707,0.024691314541474392,0.3672574183192353,0.13122731197949308,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
8,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,linear regression,0.2345827500362856,0.04002059748498495,0.030573574936086333,0.5406785738825379,0.2040091751001992, ,-7450444856828.235;2483481521677.9575;2483481524257.2275;2483481533503.0723;-69347.4267578125;-69347.46752929688;-69339.75646972656;-69355.59240722656;-67203.66528320312;-71492.13317871094;-69348.31900024414;-69346.45797729492;-69348.56155395508;-69352.09490966797;-69342.42572021484;-70833.98120117188;-69208.98873901367;-70038.70809936523;-68794.8514251709;-70521.88500976562;-66686.71655273438;-69347.10986328125;-69348.60479736328;-69347.58044433594;-69347.37493896484;-69347.19134521484;-69347.96221923828;-69347.43817138672;-69346.5647277832;-66550.94863891602;-71718.57898330688;-69772.62518692017;-69485.78160095215;-69209.43037414551;-69347.24621582031;-69347.50158691406;-69347.53451538086;-69718.04986572266;-68979.07568359375;-69348.03994750977;-69346.94899368286;-69347.63485717773;-69347.68405914307;-69347.47743225098;-69346.95739746094;-69347.75396728516;-69347.48974609375;-69347.01766967773;-69385.20910644531;-69306.66174316406;-69351.11303710938;-69347.70181274414;-69347.88516235352;-69347.06692504883;-69488.95556640625;-69206.09912109375;-69347.58126831055;-67791.8345336914;-70903.4380645752;-69347.58630371094;-69347.63558959961;-69347.40353393555;-69347.26094055176;-71540.67565917969;-67153.9792175293;-69348.13096618652;-69402.86608886719;-69319.94677734375;-69319.94677734375;-69347.34733581543;-69347.6796875;-69347.50703430176;-68573.18487548828;-70122.09701538086;-70525.10247802734;-70520.056640625;-66996.76934814453;-69348.40292358398
8,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,ridge regression,0.256716967243283,0.024211847055557255,0.01881539513118461,0.5031825238811108,0.2379015721120984, ,0.0527140982048448;0.0527140982048462;0.05271409820484458;0.0527140982048443;0.095558100404413;0.06142680611797021;-0.013926356530032024;-0.14503987938508903;-0.29356035906382544;-0.29356035906381794;-0.4660797234781984;0.18362622485589528;-0.07421314627760539;0.2170879876659248;0.13674080702277724;0.08163246556963545;-0.0256091460782363;-0.025609146078235716;-0.02560914607823594;0.08160995252274417;0.0816099525227437;0.1351781053692179;-0.6461618840138204;-0.001262059585695718;0.1280862648893604;0.33031994105172335;-0.2550576614536938;0.0746255561134301;0.003159248245593887;0.19094354910749292;0.19094354910749262;0.19094354910749256;-0.0021317664826919084;-0.0021317664826922284;0.0755266946161398;-0.009669965508841995;-0.015502522347524769;-0.029148169883159724;-0.029148169883160286;-0.01815604529785293;0.21425377718292593;-0.002571417846347805;-0.1246990488016277;0.046823116138947664;0.1933893199004884;-0.3023736562274429;0.017788349111095322;0.03938638792574973;0.025518663649613835;0.02551866364961421;-0.17628533600079757;-0.10674408274303196;0.09511577719019221;0.006585237187456395;0.012600507509399016;0.012600507509402097;0.058584610143255646;-0.05506964936196209;-0.05506964936195916;0.020479738182932545;-0.11670973719271033;0.13500489501482524;0.18368818872714324;0.02813019949934985;0.02813019949934547;-0.13805275601339662;-0.02774680309757398;-0.027746803097572558;-0.027746803097572655;0.1384515943922521;0.003825352945429457;-0.01806233128462491;-0.0681292644535106;-0.06812926445351056;0.01014602256732696;0.010146022567317232;0.010146022567328775;-0.0994744644839212
8,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,ard regression,0.31868131868131866,0.004732105306111569,0.038879541511120455,0.4613723740418021,0.2798017771701982, ,0.02997850176927402;0.029978501769275162;0.02997850176927411;0.029978501769274028;-0.0005604389657895359;0.0;0.0;0.0;-0.2323979970160489;-0.23239799701603225;-0.0006448657905297106;0.002221010484030114;0.0;0.016160496877113274;0.003030546978777798;0.0007595775970250805;-0.00017768109813720676;-0.00017768109813719236;-0.000177681098137192;0.0007596253719155663;0.0007596253719155678;0.42671662577010894;-0.504312757375599;0.0;0.06509957797171277;0.3106462093838292;-0.2137526460901373;0.002299587466854632;-0.0002579126581681509;0.2374363271723542;0.23743632717236707;0.23743632717237395;-1.9417409737095023e-05;-1.941740973709521e-05;0.0005227329999798445;0.0;0.0;-0.00027083207813548244;-0.0002708320781354817;0.0008601394491826849;0.0018934834180650768;-3.522306880251122e-05;-0.09258714741106029;0.0016409618571886688;0.24539749444810383;-0.1803551430460561;0.0008366922817829825;0.0;-0.0001994016220034996;-0.0001994016220035018;-0.0004134856863389578;0.0;0.0;0.0;0.0;0.0;0.0018085676603882904;0.0;0.0;-0.0007922441345016879;-0.06216582562478261;0.11347118677890435;0.09809774625620411;0.0;0.0;0.0;0.0;0.0;0.0;0.14401983109208674;0.0;0.0008668580099097713;-0.07543070392652253;-0.0754307039265221;0.0;0.0;0.0;0.0
8,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,svr,0.2092657031999572,3.493539699892248e-05,-0.012603285484968791,0.5120367032648959,0.22186898868492602,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01},0.015477468297541392;0.015477468297541392;0.015477468297541392;0.015477468297541392;0.011342556596547027;0.013639873928026491;0.0003001629693893258;-0.010027497579475374;-0.08182031699614524;-0.08182031699614524;-0.007310187644280194;0.025546476663422305;0.013085218364370604;-0.010134291627578557;-0.015567982657075942;-0.004602035724424494;0.0005203115874525165;0.0005203115874525165;0.0005203115874525165;-0.00461276673818176;-0.00461276673818176;-0.020923149456259203;-0.053696444931101435;-0.03520392503386931;-0.0012915690693779036;0.06416231658418903;-0.04269596705600374;-0.021496158654281266;0.011619891187645445;0.026812062690865595;0.026812062690865595;0.026812062690865595;0.0040913575388253805;0.0040913575388253805;0.019771323457829424;0.01332504423774675;-0.01035557557290064;0.010226131827433585;0.010226131827433585;0.021743353443397645;-0.006280305083008535;-0.010223201127875305;-0.00861293931114665;0.04454248131585395;0.007599809784139324;-0.06690580502283561;0.0144791271421994;-0.014569108470537754;0.014332018470834994;0.014332018470834994;0.006965480211153514;0.009696740777609708;0.009693675477603464;0.0019670588013377763;-0.001299779427918051;-0.001299779427918051;0.0022484575939094183;0.01422878097580709;0.01422878097580709;0.010444601481540392;-0.0406412249253913;0.03607255464021809;0.01170359831144214;-0.0011988586481368195;-0.0011988586481368195;-0.009325538205236615;0.010001087619549912;0.010001087619549912;0.010001087619549912;-0.0016167822406504653;0.013822623999573559;0.009928969886468016;-0.03058858476975052;-0.03058858476975052;0.0016216806122379317;0.0016216806122379317;0.0016216806122379317;-0.007712967731529067
8,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,decision tree,0.0976593239930351,0.05554835509380048,0.015007028541625575,0.4976199688602743,0.08265229545140954,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
8,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,random forest,0.2227052562428901,1.0284496021370848e-05,-0.014538151956630972,0.3625243702378571,0.2372434081995211,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
9,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,linear regression,0.22367106577632886,0.050529500850998436,0.028282244071717755,0.44801575429609136,0.1953888217046112, ,-985850951741.4443;328617683763.5133;328617681546.6655;328617683402.39685;524242.85052490234;524242.5125427246;524246.17448425293;524239.1940612793;523288.91468811035;525195.9000549316;524242.02920532227;524244.8958892822;524240.5277633667;524235.36295318604;524250.59284210205;523888.74642944336;524401.2116546631;524022.1099681854;524304.8827991486;524200.36584472656;524639.4174423218;524242.2936325073;524242.0570449829;524242.7377052307;524242.8064804077;524243.033782959;524242.4145088196;524242.8681259155;524248.5444793701;524434.3202095032;524177.6081504822;524115.8650779724;524218.4225139618;524266.8937702179;524243.12858581543;524242.7106704712;524242.7784500122;524294.7093696594;524183.67222595215;524243.1072731018;524243.2349615097;524242.7223510742;524242.5990600586;524242.80489349365;524242.8644809723;524242.3614253998;524242.82916259766;524243.3804016113;524115.23303222656;524374.2468414307;524238.17655944824;524242.6502838135;524243.6217651367;524241.81640625;524216.4232826233;524269.0792579651;524242.2855644226;524185.7840690613;524299.8698730469;524242.55042266846;524242.670753479;524242.78540802;524242.78702926636;524078.50059890747;524407.9102668762;524241.74296188354;524279.75339126587;524224.17346572876;524224.17346572876;524242.9068775177;524242.41242980957;524242.90604019165;524042.1082191467;524443.2054824829;524358.846660614;524325.0559921265;524046.5724258423;524240.22536087036
9,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,ridge regression,0.25006572374993424,0.028278406228011418,0.0048740732951259285,0.5333441869355495,0.2451916504548083, ,0.06610864893620463;0.06610864893620318;0.06610864893620493;0.06610864893620479;0.06294729459670619;0.01314434050878291;0.0953510578889771;-0.18897436095224235;-0.2831961950833467;-0.283196195083337;-0.41819636762269435;0.21842120384424066;-0.15361701525291205;0.1966909583297503;0.11735724154667963;0.096616618891788;-0.011057152407176874;-0.011057152407176796;-0.011057152407176942;0.0965266738131686;0.09652667381317014;-0.15573547640586924;-0.4788174146481514;0.04030152419874928;0.14092705646060852;0.3424136389085066;-0.22980142444058999;0.10275657940539464;-0.023063601972397835;0.013478429783430083;0.013478429783429847;0.01347842978343004;0.020079929316915844;0.02007992931691595;0.17210487385405326;-0.024132990803868132;0.03795844806118362;-0.04859077501049684;-0.04859077501049671;0.29047327035373904;0.2900720041055901;0.07567394056923672;-0.09616656530015805;0.05630451045082731;-0.02850795347804141;-0.35037550465355005;0.05050250128288461;0.10197428184947065;0.033985857485972944;0.03398585748597289;-0.19017118277933293;-0.02801527058081364;0.19226237374174812;-0.15154269276869828;0.018621256501036163;0.0186212565010414;-0.18796635110997179;0.07223381249991159;0.07223381249991448;-0.035533526148804;-0.11666623368882552;0.06710189317622291;0.07405803249811398;0.055779856254738865;0.05577985625474127;-0.09976467155375739;-0.014336480004708493;-0.014336480004707445;-0.014336480004707965;0.16322810283478675;0.0022201071283526577;-0.022899971182465156;-0.05821178502484174;-0.05821178502484071;0.032345576840599896;0.032345576840588995;0.032345576840598786;-0.16109612272853255
9,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,ard regression,0.2351069982648929,0.03956532600416058,-0.016341553183658448,0.4326620434080001,0.25144855144855144, ,0.06455313509497203;0.06455313509497128;0.06455313509497194;0.0645531350949716;-0.00030020896215703416;0.0;0.0;-0.0022773341508772623;-0.2368427040750959;-0.23684270407509647;-0.001265400397382887;0.0;0.0;0.0009081678659105806;0.0008038313761499961;9.692431559834734e-05;0.0;0.0;0.0;9.680876047601059e-05;9.680876047601612e-05;0.0;-0.19092933594122075;0.0020570490941029607;0.09390560838144937;0.31151557384361633;-0.11568170131297166;0.0028556218634805263;0.00010762373676217943;0.0006961870356895257;0.0006961870356895258;0.0006961870356895388;0.0;0.0;0.0007509148762122481;0.0;0.0;0.0;0.0;0.483765663541339;0.11794545101305134;0.003023522608415554;-0.0026002384818850015;0.0010758404189203856;0.0;-0.28538335940880494;0.0008130573465731289;0.0;0.0;0.0;-9.31211175453962e-05;0.0;0.0;0.0;0.0;0.0;-0.00018150528278156446;0.001268521296471567;0.0012685212964715592;-0.001383810995086361;-0.08122653467767062;0.004536171028959309;0.09116011867551203;0.0;0.0;0.0;0.0;0.0;0.0;0.13820041376074288;0.0;0.0;-0.06167311955134934;-0.06167311955135234;-0.004005486905619981;-0.004005486905619989;-0.004005486905619978;-0.019837129027857853
9,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,svr,0.2455815277894244,1.0722703760353643e-06,-0.001720059239152701,0.4451360755796722,0.2473015870285771,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01},0.015599880472232364;0.015599880472232364;0.015599880472232364;0.015599880472232364;-7.924071643483666e-05;0.0007382865798042414;-0.002965419994543649;-0.012068147425340682;-0.07525955753348773;-0.07525955753348773;-0.019160956599341073;0.025978005342275665;0.011644136072467332;-0.002289711991225373;-0.006385716191563402;-0.008321513213373401;-0.0024805895032127237;-0.0024805895032127237;-0.0024805895032127237;-0.0083283198484948;-0.0083283198484948;-0.02038809995247534;-0.043053368519735284;-0.026848065558761815;-0.0022664920269585874;0.03993210359298566;-0.045371180853204476;-0.005882066657063152;0.009840196035354661;0.018889056906720113;0.018889056906720113;0.018889056906720113;0.007250288645052499;0.007250288645052499;0.023591006420192722;0.0036180094865995746;-0.015132158372742077;0.008284360062264328;0.008284360062264328;0.00434194345393529;-0.006467074177163105;0.012369446364644859;0.010020072333427625;0.02915906971570704;0.009066271581982002;-0.07897647069795873;0.026825358161906742;-0.003569673079676009;0.01208776798738246;0.01208776798738246;0.007952953005831875;-0.0037106699711345987;0.018215655181160143;0.012386438761494733;-0.0026145048486176706;-0.0026145048486176706;0.009159039893373137;0.012338203790581231;0.012338203790581231;-0.013501484623017437;-0.021709001485237887;0.050988738628702415;0.02057440839926861;-0.011031550168824235;-0.011031550168824235;-0.01491143536350536;-6.741421706812707e-05;-6.741421706812707e-05;-6.741421706812707e-05;0.00822108220776892;0.021282749590033193;0.017488810354942225;-0.013322760102608354;-0.013322760102608354;0.0040204363056380605;0.0040204363056380605;0.0040204363056380605;-0.0026276752353071504
9,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,decision tree,0.08065048884179045,0.1141284332438282,-0.02112358597208826,0.4547144476279383,0.1017740748138787,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
9,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae,random forest,0.2301842454398564,5.036154238642242e-06,-0.022429240807944013,0.4890167277215317,0.25261348624780045,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
10,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,linear regression,0.3717096831517474,0.0008731323766599401,-0.04614889156266904,0.4781834613141559,0.4178585747144165, ,-10311450037094.264;3437150435102.5566;3437150429922.27;3437150446816.1606;318686.63671875;318686.41552734375;318687.88232421875;318685.7678222656;322746.8645019531;314626.50256347656;318685.95123291016;318686.74072265625;318686.7017211914;318686.2978515625;318686.9946899414;319430.15686035156;323639.3949279785;312161.6412963867;320258.99005126953;318179.62103271484;318450.3258666992;318686.5047607422;318686.7438964844;318686.63653564453;318686.6997680664;318686.6998901367;318686.71838378906;318686.7446899414;318689.3642578125;317465.6650161743;319602.27375793457;318992.05683898926;319153.9119415283;318219.27725219727;318686.8403930664;318686.7610473633;318686.6680908203;318952.865814209;318417.4634094238;318686.6985168457;318686.4820251465;318686.5837402344;318686.6997680664;318686.6967163086;318686.62577819824;318687.0081176758;318686.94744873047;318686.67221069336;318856.29064941406;318516.6567993164;318687.18353271484;318686.7041320801;318687.14514160156;318686.1771850586;318475.1922607422;318898.1470336914;318686.813079834;320018.39489746094;317354.9106140137;318686.6325073242;318686.6420593262;318686.68408203125;318686.6999511719;317741.47381591797;319632.11755371094;318686.3681335449;319451.7919921875;318304.1329498291;318304.1329498291;318686.6796569824;318687.09771728516;318686.1969604492;318732.6792602539;318640.67346191406;315607.1094055176;315645.9951477051;324807.45513916016;318686.09173583984
10,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,ridge regression,0.4573321415426678,2.8971476715340418e-05,0.013867711236132285,0.614268253817731,0.4434644303065355, ,0.005003383830552744;0.005003383830552744;0.005003383830552774;0.00500338383055271;-0.09129558343033445;-0.06867347431011699;0.12848167986367517;0.02479940850576638;0.0005141244347263111;0.0005141244347238092;-0.45127562665604065;0.08980562670913843;-0.05464356245181232;-0.058223070236532684;-0.10453775651039633;0.03699507714616022;0.012905078066241797;0.012905078066242293;0.01290507806624227;0.03690321280419016;0.036903212804190434;-0.04531075709815408;0.010108361522711417;-0.03275059373732112;0.032345304009890635;0.026939487754213877;0.01590878133727275;0.05115954251265236;-0.009452554031926349;0.035045072647674605;0.035045072647674896;0.03504507264767489;-0.04247979403051684;-0.04247979403051734;0.07358403927971405;0.06917165160698129;-0.014989445601623344;-0.031057225751055552;-0.03105722575105581;0.05336883282413718;-0.16546538027114643;-0.061664652794544056;0.027400612651272027;0.04578236582207259;-0.08881836750963547;0.24569169111581685;0.1843056455385127;-0.09543945108323543;0.03238032665672168;0.03238032665672164;0.0118236090277775;0.022954903342954688;0.09869509832168913;-0.11540336065786196;-0.01000946689061492;-0.010009466890614646;0.15792068936128542;-0.0400574794576714;-0.04005747945767011;-7.65777615652491e-05;-0.025138991119717364;-0.0015034979920023055;0.0586926811537377;0.004718077446770188;0.0047180774467701445;-0.04435498328716831;0.012551275848297648;0.012551275848296994;0.012551275848297228;-0.007701191540357351;0.029560887381740127;-0.039082637478056466;-0.00025424871934745394;-0.0002542487193474174;0.007009896597875991;0.007009896597873788;0.0070098965978773;-0.04355690637120986
10,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,ard regression,0.418896892581103,0.0001496623483633041,0.03713128976286871,0.4735695312041853,0.3817656028182343, ,0.0;0.0;0.0;0.0;-0.0023385512321019587;-0.1000311962962419;0.8910967696754867;-0.7717939624422058;0.0;0.0;-0.6336397310650063;0.06317562756789692;0.0;-0.003116631169951258;-0.02270330647660799;0.0010587944258243149;0.013735289275099;0.01373528927509731;0.01373528927509136;0.0010578881861435538;0.0010578881861435735;0.0;0.0;0.0;0.0;0.03594418539613052;0.0;0.047602549645124406;-0.0019235442522974587;0.0;0.0;0.0;0.0;0.0;0.07189130496602394;0.032311233034594676;0.0;-0.0692292556218586;-0.06922925562186026;0.0021153646270216484;-0.14215511575307122;0.0;0.0;0.04223974752455509;-0.0002342403182761195;0.23438255941003702;0.232927580208466;-0.0021064251681131613;0.001640867218671586;0.0016408672186715779;0.00146903724286776;0.0;0.0;0.0;0.0;0.0;0.09828714716914735;0.0;0.0;0.0;-0.029759458406000618;0.0;0.0;0.0;0.0;-0.0354683132640837;0.004426392658681988;0.004426392658682024;0.004426392658681986;0.0;0.0;-0.01132649480201355;0.0;0.0;0.0;0.0;0.0;-0.024705779477089313
10,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,svr,0.3209439606955994,1.1313339399285079e-10,-0.01907384196428312,0.6188711097109867,0.3400178026598825,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01},0.005099417852475616;0.005099417852475616;0.005099417852475616;0.005099417852475616;-0.05315028540905964;0.015741340816639054;0.0035427856804081215;-0.0027450161784421385;-0.006741134324575849;-0.006741134324575849;-0.08133145472479959;-0.004728606142930163;-0.016104365508655377;-0.0697119578541422;-0.07218736665763782;0.0154384758611434;0.0022229360084699335;0.0022229360084699335;0.0022229360084699335;0.015436899320200823;0.015436899320200823;0.006030276608586934;0.02763372833497823;0.006393721247691551;-0.004984142516113413;0.015088484753549555;-0.019487998477664192;0.051055245806562545;0.005912692527820207;0.003989938844449649;0.003989938844449649;0.003989938844449649;0.0034876143621091677;0.0034876143621091677;0.010190914294964036;0.02147333426793113;-0.021889373376141445;0.004761809861182775;0.004761809861182775;0.006975388439519031;-0.007162252363598318;0.0233175737410188;0.004190049312256554;0.013529049777392948;-0.013031528156481358;0.045941476476366754;0.03037475346422229;-0.016810253982878384;-0.0032266462863234638;-0.0032266462863234638;-0.003458713171014416;-0.002795145721554499;-0.004312708066131065;-0.010812268622374503;-0.0019643315322684864;-0.0019643315322684864;0.03673213032411665;-0.0029109626231478463;-0.0029109626231478463;0.013144882033183541;-0.0030520139867021134;0.002809192499856124;0.010925007547171184;-0.005318738591845765;-0.005318738591845765;-0.007661007000854834;0.002179154528264394;0.002179154528264394;0.002179154528264394;0.004828159480787724;-0.003467841081647061;-0.009353206208689607;0.006847971507527626;0.006847971507527626;-0.002085036574192886;-0.002085036574192886;-0.002085036574192886;-0.0030947678188799907
10,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,decision tree,0.09882869119098707,0.05267212571029778,-0.006762808375882864,0.5322408510053162,0.10559149956686993,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
10,k__Bacteria;p__Actinobacteria;c__Coriobacteriia,random forest,0.3811173540080418,9.327007228198178e-15,-0.02200300201988542,0.4822928423914308,0.4031203560279272,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
11,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,linear regression,0.3884273621115726,0.0004815336838939166,-0.016528208633471785,0.3285108958577825,0.4049555707450444, ,3299430512673.9575;-1099809828548.9373;-1099809829738.7998;-1099809829290.5283;256273.80993652344;256273.82958984375;256275.15783691406;256272.8256225586;258482.5835571289;254065.19555664062;256273.2405090332;256270.56991577148;256277.30842590332;256273.9716644287;256273.86149597168;256919.83515930176;257426.67683410645;255104.95351028442;256290.03801345825;254977.1130065918;256923.91522216797;256274.52073669434;256273.97521972656;256273.89491271973;256274.0372619629;256274.05938720703;256273.99291992188;256273.9985961914;256274.58027648926;256803.4934272766;256486.60765838623;255531.28609466553;256253.69789123535;256293.92751312256;256273.92346191406;256274.055519104;256273.8899230957;256537.0461730957;256010.08548736572;256274.60131835938;256273.16843414307;256273.91426086426;256273.92373657227;256274.10301208496;256273.7287979126;256274.42752838135;256274.0998687744;256273.60216140747;256361.66607666016;256185.62686157227;256274.41174316406;256273.96928405762;256274.59426879883;256273.12425231934;256982.32034301758;255565.4849395752;256274.17462921143;256624.00536346436;255923.77717590332;256273.89099121094;256273.84941101074;256273.91520690918;256273.8906097412;255632.94158935547;256916.35249328613;256272.3380355835;255329.11825561523;256746.3599243164;256746.3599243164;256273.88623809814;256274.219039917;256273.56719207764;256256.45697021484;256291.37149047852;257858.0763092041;257729.3908843994;253233.81735229492;256274.33618164062
11,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales,ridge regression,0.2570587307429413,0.024017061418422657,-0.024236290025763704,0.5194356480271972,0.281295020768705, ,0.029531714755279496;0.029531714755279534;0.029531714755279548;0.029531714755279576;-0.17446672565041307;-0.013403964500152509;0.1281243196896954;0.0174796015472775;-0.00465248227993669;-0.0046524822799364285;-0.10966403574983714;-0.23760001464002609;0.048666977969770576;-0.08624904820842243;-0.1108289799899119;-0.07071674717529294;0.007184258893742526;0.007184258893741624;0.007184258893742253;-0.07076559317950365;-0.0707655931795035;0.0801125178950553;0.0022283276936449856;0.007392338493375693;0.10331558375714377;0.06114166133880472;0.031484970701895536;0.10818839286251533;-0.0022672234947757803;-0.01416377060794236;-0.014163770607942874;-0.014163770607942655;-0.047911527964615605;-0.04791152796461446;-0.04427737059953191;0.08925727395015734;-0.03374902181833878;-0.035240095535596455;-0.0352400955355966;0.15723157670457355;-0.37393493433036457;-0.048699932710454516;0.03658260116864173;0.17932081984802759;-0.060196638615278124;0.369411793829981;0.08554952006360911;-0.18565652030701438;0.010639703530092859;0.010639703530092333;0.03079307594447246;0.05650163177639119;0.0803210767301522;-0.12432741985474685;-0.008493313698548211;-0.008493313698548204;0.10233412902136381;-0.07544577935274811;-0.07544577935274958;0.04621807851205341;-0.04095891421379095;-0.012731562351879578;0.11368258351833847;0.10604237333019394;0.10604237333019483;-0.12935963311279453;0.03794973765719627;0.037949737657196;0.037949737657196;-0.05479501627835156;0.024913209957372853;-0.010258848362635511;0.010841932682449927;0.010841932682449817;-0.010845686709366913;-0.010845686709365756;-0.010845686709366961;0.01535964908774907
