ID,Unassigned;p__;c__;o__;f___0,Unassigned;p__;c__;o__;f___1,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
d28.10,0.2621055721473223,-0.4706356843349425,-0.17962528347100146,-0.5775439801014962,2.117619027378609,0.9772350180178154,0.30445902665063035,0.6844276857356749,0.5005376160265361,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.1307257386821126,-0.10347199984060088,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.058681802542490384,-0.9440051517331128,0.23019516356549347,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.24959008225214188,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.335258465613098,-0.2318548466642264,0.5154401052546504,-0.37053181359890625,-0.3289350616070605,-0.368006164583683,-0.8231210705170832,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,2.893907205593897,1.3670176000092833,-0.13083645494613536,-0.25000835639827224,-0.15979550437376958,-0.2932702976818528,-0.45293882463828194,-0.23238984157466702
d32.14,0.23627810286130468,-0.4655493286636367,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,5.727566836919173,2.2180354312301347,0.669935043915195,-0.2008871034620953,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.834263691722112,1.4566375051854283,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,1.141610290420116,-0.7661896063819829,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,1.2377401203671887,-0.7891646285996128,-0.36019306399169704,0.16649358462411804,0.07010660753885826,0.14747569124191462,-0.145728912218545,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,-0.943660851005584,-0.33447312731922685,-0.13083645494613536,0.7686339430302679,-0.15979550437376958,-0.2932702976818528,-0.43680157146531895,-0.23238984157466702
d18.25,0.2514547825237662,-0.46853816159255796,-0.17962528347100146,-0.24807130767298455,-0.4475566786288474,0.07313383842518371,-0.2264022002660465,-0.900214052266192,0.09392973671831394,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.1893327901846876,-0.5591560165114188,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.2545697441582713,-0.10427001389144745,9.13446461608236,-0.21776732422798545,2.133386139966291,-0.5431610379728553,0.8847508473946561,0.03498835820947069,1.4853412196623075,-0.5877053895227821,-0.49604443658945463,-0.2840285624765589,0.4776672269960021,-0.3289350616070605,-0.9277514184990608,-0.08270206034850504,-0.38864008341507694,-0.23089835280385282,1.3865081870696063,0.014466658958745625,-0.5914619123039329,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d35.20,-0.2710450575366281,-0.36563919014023993,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.7996466440053008,-0.20297076454999155,0.34357576873912793,1.1444568536015487,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.252318505815521,-0.6385619275361549,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,3.0184360670645365,-1.7953608411362412,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.1477934383355994,-0.2736373222859203,0.39180583987043116,-0.25121888501326894,-0.3289350616070605,-0.7623700747794073,-0.07007116134756504,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.05765032859419182,-0.5810684495807065,-0.13083645494613536,-0.08289755581097408,-0.15979550437376958,-0.2932702976818528,0.8690668285547826,-0.23238984157466702
d21.15,0.24103931503961806,-0.466486982225326,-0.17962528347100146,-0.08341290382448388,-0.4238277642320476,-0.6648159296772129,6.069839028734557,-0.014894930347346803,-0.7621597952449543,-0.1690106067965791,-0.013842662501363446,-0.21817285576747986,0.20064444786664376,0.5815085493948012,0.7794694559993437,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.23482939299357014,-0.36401315857777944,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.2565722344145331,-0.12836550395625054,0.5377691050153555,-0.3352024420905067,-0.3289350616070605,-0.22219200817930598,-0.22639434441945686,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.18276044737675423,0.6744321571993274,-0.13083645494613536,2.301027344386126,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d11.12,0.2519872625019543,-0.46864302601140295,0.4788936703653801,2.314359046673831,0.7891848246344867,0.03559708118167787,-0.30322276544210136,-0.7633642562936751,-0.2797220705568628,0.35270966373734125,0.8243755323614007,2.0214996399409344,-0.33318627284968594,-0.11354070830874616,0.7903217128338661,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-2.1374352560901126,1.4692168436712771,-0.11343781113140576,3.3115511498882766,-0.4299882780885969,-0.1017403764057236,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.4768548326250324,-0.39575875227365226,0.3104470864508983,-0.2662565251769846,0.7132698159749027,-1.2217590935335667,-0.12260468989551394,0.3556584998378941,6.128590814709218,-0.5771093462792191,0.13737232024103224,0.1780545238554553,-0.13083645494613536,1.3067062376565297,-0.15979550437376958,1.0015663086087538,-0.461529066790312,0.7519473625895466
d24.12,0.608579504700596,0.41984791327702364,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.10242603905130833,-0.2945133244181301,2.0037766348022124,-0.6718547062037871,3.5051838289599453,0.1126418463387315,4.60389682255493,-0.33318627284968594,-0.039569366759148294,-1.2093543989320008,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.2476581474367516,0.3723492204857638,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,4.631670561505117,0.18355008365020634,4.4289040455781175,0.23785898414869408,-0.3289350616070605,6.001877641977543,-0.0973480961082,-0.38864008341507694,-0.23089835280385282,0.3791655061121859,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,3.191498317785348,-0.4337195180348157,-0.23238984157466702
d24.3,0.20740806179638877,-0.45986378140868894,-0.17962528347100146,-0.8495030808261093,3.295951136382753,-0.3490837887217899,0.022294721378071116,0.8506108920193982,0.840306912358256,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.3340393242304678,-0.7394684011036932,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.9482037002063246,0.2338502635769656,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.7253709338744803,-0.35623447249033596,0.21577442814091197,-0.03346804044980622,-0.3289350616070605,-1.2790042601178162,-0.04390058846568149,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,3.1711185843982768,0.7691164493615523,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4576499570560832,-0.23238984157466702
d11.9,-0.1420377652075235,-0.3910453561765377,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.1601287849272517,-0.04757056018260253,-1.6589006068869505,-1.0762840464789132,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,0.3246881103700802,2.6370089145118483,1.5704245006515152,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.6094714232759958,0.12142954521209078,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,2.3314795070598593,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.839670078404495,-0.45113217764510155,-0.15497742558409014,0.3000015538017667,-0.3289350616070605,-0.6180661101524907,-0.09092206176169959,-0.38864008341507694,-0.23089835280385282,0.0013790543513132847,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,2.4713253982574255,-0.15979550437376958,-0.2932702976818528,-0.444705973156099,-0.23238984157466702
d24.18,0.9252125235294585,-0.1397572437468138,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.560317222366765,-0.2063938510777201,-1.0715961874245385,-0.7658063635417235,-0.07346108344042836,-0.02027463922645414,-0.21817285576747986,-0.33318627284968594,0.1661143443929458,0.017156894322586356,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,1.4255152999204266,-0.08150832324536278,-0.19109153949876287,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.08570127923480274,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.8151422141283409,-0.46416221256376033,0.09764991483994484,-0.13877229092614557,0.10309436824486248,-0.6905856981647268,-0.27795079816425416,-0.2423572770313088,1.062651838218719,-0.5771093462792191,-0.6237044343237332,2.07462972279861,-0.13083645494613536,0.7037087697373992,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d18.30,0.23900549363336596,-0.46608644979492997,-0.17962528347100146,-0.23661825111439985,-0.5013330561367729,-0.7905349912129304,-0.2510927414983851,0.30055530563839994,0.3606548190789817,-0.4608873848800067,0.005805207810134864,-0.21817285576747986,-0.3331862728496881,-1.1227598386494442,-1.0726210245181083,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.23065768802978576,-1.2058639367278001,0.35173405580541744,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.375200639163371,-0.3971896859862907,-0.4024145721868354,-0.4659392281949037,-1.3542608362338766,-0.2985812126651255,1.0572695990242267,0.06766629436153242,-0.17031163309929936,-1.1298035045076085,-0.1621988810845963,-0.38864008341507106,-0.23089835280385224,0.09889268565802461,0.039207102640638196,0.01259054951422676,-0.13083645494613536,-0.40288365579625135,-0.15979550437376958,-0.2932702976818529,4.861118043173616,-0.23238984157466702
d8.12,0.21287805019090955,-0.46094101844590457,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.5336197259384471,-0.26730443376623814,-2.0937671933985644,-1.6826600455662697,0.08475754590038265,-0.030925226541292213,-0.21817285576747986,-0.33318627284968594,0.6145147986686575,0.7084167357625414,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.9928697227990202,0.23800437866491816,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.03149753553183238,-0.1563058466563197,0.645425907192476,-0.7214000855099119,0.5837598205061815,-0.07701658040330665,-0.1819193898959937,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.005797699721115094,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d32.10,0.5644171222666043,-0.0027040028014432616,-0.17962528347100146,-0.8808831627618691,3.205599004826659,-0.4341781315421329,0.061485366761521894,0.7185066749622963,0.7457442194834055,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.1893093625998858,-0.8575609579368039,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.30028073493010005,-1.03466299895469,0.27628461496064166,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.3072378939708408,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.7985246690530516,-0.3547962576333245,0.3355826383856329,-0.20544268101355337,-0.27323303566644247,-1.223547141213221,-0.17867858181177346,-0.38864008341507694,-0.23089835280385282,-0.4584172871265686,2.4869640971529003,0.685800298941901,-0.13083645494613536,-0.37809767476864986,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d0.36,-0.05934744911968897,-0.40733004723696314,-0.17962528347100146,-0.2892196530544237,-0.2543498308551151,-0.5393487695574536,-0.2669429235537515,-0.4982496157202813,-0.04086882049266167,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.2202658363525531,0.05533846588598354,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.409570791953593,0.45630275379487273,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.1773257304087693,1.7743349008824532,0.015836990837486256,-0.07201362774935476,-1.0609900891944621,-0.3893613661643494,-0.06739649751415593,-0.052212735492161606,7.444779166522767,-1.0328158410722126,-0.14446361676184483,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,1.8854871309367949,0.26027934008458203,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d0.19,0.26025957161543145,-0.470272140575752,5.94757831713557,6.822003725503268,-0.646968099396969,-1.1829945594365296,9.333331305768366,0.21099997718762692,0.45810669716318864,3.7840402841253695,0.05265440240374535,3.4593119089022566,-0.33318627284968594,-0.11709874857793826,-0.047859805449983604,12.873969749898574,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,5.188023135052265,-1.435863056371153,0.4673071056180311,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.301560571709133,-0.13054533331291546,0.05684611304654088,-0.3358634717369388,1.2928482140233468,6.542177419138616,4.312438933655862,-0.251095351631869,0.3555744041860382,-1.085947194572013,-0.06932137893421357,5.306522068292705,-0.6789522836137767,-0.5771093462792191,0.6962155823546246,-0.4289428133910078,-0.13083645494613536,-0.37602715802498937,-0.15979550437376958,-0.2932702976818528,0.21714510381608115,10.003900879860161
d28.7,-4.327016603732396,0.4331271794249099,-0.17962528347100146,-0.10067280416145928,-0.4325594021123647,-0.5046253962361302,0.07832388864187342,1.1367556021112435,-0.399808899983939,-0.20189303674769812,-0.011629160887946903,-0.21817285576747986,-0.33318627284968594,-1.2185503261301533,-1.1868761296715282,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,1.2203425699959884,-1.1479788076761508,0.3285865074353517,-0.11343781113140576,1.4122830128583617,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,2.0290449929844847,1.9293999196009584,-1.4448482802195963,-2.375420928214619,-0.3289350616070605,4.787191893385483,-0.02805151550530584,-0.38864008341507694,-0.23089835280385282,2.4999452053576894,-0.21148781272612505,-0.5308564453527564,-0.13083645494613536,-0.018021218919700484,-0.15979550437376958,-0.2932702976818528,-0.44363222502707306,-0.23238984157466702
d24.34,0.0031335462654176645,-0.4196347977220568,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.7081505296275378,-0.17526613771511088,-1.2093157056650508,-0.00025264823958785087,0.1741752627195469,-0.03694443682293713,-0.21817285576747986,-0.33318627284968594,-0.5371166115554916,-0.3208032594463363,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.21436962216931232,-0.24126038531541136,-0.11343781113140576,2.9797822447279207,-0.4299882780885969,0.9565595771477906,-0.5658908078339352,6.176878226116221,0.26075458516485484,-0.8866965631837801,-0.4805247344756349,0.043607213804654814,0.043977305125951646,0.3792402804985575,-0.8166777929721762,-0.15633698741232063,-0.38864008341507694,-0.23089835280385282,0.32829531191317496,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.3547492539990748,-0.15979550437376958,-0.2932702976818528,-0.45275233803480536,-0.23238984157466702
d35.32,0.14515767406805608,-0.4476044458479105,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.15224038540052587,-0.2913699734277755,0.8205718995021974,-0.5368900242584856,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.1165102688457988,-1.1282373517635862,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.45297178161025753,-0.27792113428947024,-0.10234310033214723,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,0.7877852413363072,-0.3019441783924588,0.06053606481263018,4.90834191755454,4.726734799170354,1.5867816130851338,-3.2488091668613195,3.3475898577099104,-0.3289350616070605,2.576482091881148,0.2754279632342814,-0.38864008341507694,-0.23089835280385282,4.110049627746236,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.021256744768404928,-0.15979550437376958,-0.2932702976818528,-0.44205651576335336,-0.23238984157466702
d4.19,0.26033452734354906,-0.47028690204884044,-0.17962528347100146,-0.3612596753857937,0.35187428955765554,-0.18835061431896555,-0.1574132525970884,-0.19939301013951066,0.29777301206996826,-0.2242935643511688,1.8242416019375527,-0.21817285576747986,-0.33318627284968594,0.1789073770942108,-0.32517566137186105,-0.10855590250487773,-0.16337072968236346,1.5431310950855155,-0.1090635343655897,-0.46256927130863434,-1.0080313489421382,0.27541237002861213,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.31137061160322493,-0.3019441783924588,0.06053606481263021,-0.4659392281949037,-1.3456844327869135,-0.4102869304284715,0.16842768634480898,-0.05882259905754213,-0.11002993643090866,-1.2299701551153668,-0.07279571285392852,-0.38864008341507694,-0.23089835280385282,-0.11065772935015086,1.0026856938248898,0.1496043766454649,-0.13083645494613536,-0.12600329833097823,-0.15979550437376958,-0.2932702976818528,2.075114319541314,-0.23238984157466702
d35.10,0.26092198937208994,-0.4704025944067503,-0.17962528347100146,-0.8657189422687198,3.1688612710504414,1.0316093697464637,0.6019276025188443,0.7341272738607831,0.7997580612464226,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.2018971141449222,-0.5387384967072377,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.03634137537972515,-0.8471219940521109,0.18923632848709612,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.3882563424336018,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.8459454260973618,-0.34777292058569126,0.3462839511200172,-0.21145137764066424,-0.3289350616070605,-1.3489532763612184,-0.08373031727831866,-0.38864008341507694,-0.23089835280385282,-0.26538143397551717,2.253173067334259,0.31909240434933106,-0.13083645494613536,-0.4076450646039918,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d28.21,0.04701099086410621,-0.428275841360729,-0.17962528347100146,0.8666494199460807,-0.5876215130644951,0.1019836266373166,-0.3074118440649804,0.6059838731072846,4.614053134155345,-0.3484279856828148,-0.0017650679248672467,-0.21817285576747986,-0.33318627284968594,-0.6910378517476874,-0.4880295160397538,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.1227493309260511,-0.17387773932469458,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.9756921542558333,0.43802204592509125,-0.278245762676574,-0.04781312669936199,-0.3289350616070605,-0.7634630013084741,-0.02738218419662487,-0.36740910805580157,-0.04315699816004701,-0.5771093462792191,-1.2386288074321947,-0.25535687614894315,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,3.385159878099261,-0.23238984157466702
d38.28,0.22343749838124402,-0.46302055278176935,-0.17962528347100146,1.3805919568792502,-0.6278178404152771,0.40956528967274913,-0.32682065289164725,3.2295803153562565e-05,-0.08710442061214321,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.7264217731025444,0.06493117564484004,-0.10855590250487773,-0.16337072968236346,1.2747120692911231,-0.1090635343655897,-0.46256927130863434,0.3480881712434039,-0.42687063622508176,-0.11343781113140576,-0.21776732422798545,-0.3486384286871223,-0.5431610379728553,-0.3860417447268258,-0.3482288511204882,-0.4659392281949037,-1.279279351792697,-0.40786303459192025,0.03633373453429356,0.1286159525247364,-0.3289350616070605,-0.9032381883001449,-0.06563163279055509,0.04493239463927111,-0.27064571471924986,-0.5771093462792191,-0.3248340123714874,-0.5004547484736219,-0.13083645494613536,0.103759246047931,-0.15979550437376958,-0.2932702976818528,2.283737333317025,-0.23238984157466702
d8.28,0.2586482191291574,-0.46995480743845275,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.32573571377913696,-0.28042218926018564,-0.4890138544210427,-0.31159233522125634,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.9997362837144228,-0.5941898442330801,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.32389385649611496,-0.39349059522623686,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.3169156802937548,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.3196170557858218,-0.42495923736212027,0.297559314218004,-0.2712592252928101,-0.22210090732605406,-1.1789759572467142,-0.08711856852313164,-0.38864008341507694,-0.23089835280385282,-0.3494629448186563,-1.6393953005593482,-0.14786336087020646,-0.13083645494613536,-0.13409243404619223,-0.15979550437376958,-0.2932702976818528,3.417916052126217,-0.23238984157466702
d35.25,0.17643364833913397,-0.45376380770205205,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.36859149687498793,-0.32423515249650964,1.9503567855363133,-0.6708303846872514,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.9268459202859353,-1.085110815712528,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.1312471275823617,-0.16625329467774774,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,4.313153057551161,5.16290543165306,-1.1620290387239678,-2.4732120416527943,2.34954244943178,-0.3289350616070605,3.2629004877115104,-0.07600510123552325,-0.38864008341507694,-0.23089835280385282,5.063883939240034,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.21739666088944495,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d4.2,0.22245137190841605,-0.462826349086388,-0.17962528347100146,-0.8972362715065664,3.457645197141255,-0.9751651700027038,-0.19732360846301863,0.6449765508967693,0.7348880486130952,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,0.12617810708982383,-0.8938836586623122,-0.4744602545904804,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.143121952248926,0.32710503760765275,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.8139666472574718,-0.10403275015565643,0.2818730800553945,-0.13681139428884195,0.37125757113913654,-1.3319386342417363,-0.07289438329165021,-0.05834381505668518,-0.26117796228612367,-0.5771093462792191,0.5475667427500979,-0.42272273821945805,-0.13083645494613536,-0.19374769042573448,-0.15979550437376958,-0.07579025324992937,-0.461529066790312,-0.23238984157466702
