BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
44,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__,decision tree,0.0688095903799907,0.3949099045532272,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
44,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__,random forest,0.40163038977768617,2.224162093268651e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
45,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,linear regression,-0.047580645161290326,0.7993603323613843,
45,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,ridge regression,-0.0814516129032258,0.6631327445062498,
45,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,ard regression,0.09475806451612903,0.6121175760038214,
45,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,svr,0.1267789697001208,0.11596010331232336,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
45,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,decision tree,0.13807763000942974,0.0866473683374286,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
45,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,random forest,-0.06083199869550294,0.4521000453621934,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
46,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__,linear regression,0.11330645161290324,0.5439183508187508,
46,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__,ridge regression,0.15927419354838712,0.3920855269047466,
46,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__,ard regression,0.14516129032258066,0.4358908213954413,
46,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__,svr,-0.1676164451357746,0.037097601185712537,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
46,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__,decision tree,0.17088387804403013,0.033509196598481075,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
46,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae; g__,random forest,-0.1187862108804941,0.14098772172021326,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
47,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,linear regression,0.13951612903225807,0.4541322584746682,
47,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,ridge regression,0.2778225806451613,0.13021513815651406,
47,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,ard regression,0.2463709677419355,0.18152711063939805,
47,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,svr,0.2589641374421586,0.0011392578159246465,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
47,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,decision tree,0.1380590671388543,0.08669013741965048,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
47,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,random forest,0.3348902045730154,2.0511645368823185e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
48,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__,linear regression,-0.024596774193548387,0.8955056662587755,
48,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__,ridge regression,-0.06250000000000001,0.7383706087773572,
48,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__,ard regression,0.18346774193548387,0.3231789373788506,
48,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__,svr,0.022865485237012127,0.7776325136705888,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
48,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__,decision tree,0.12441764338441295,0.12296468872750985,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
48,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__,random forest,0.3370873247339543,1.7952743585834406e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
49,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,linear regression,0.28508064516129034,0.12006703233052247,
49,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,ridge regression,0.2362903225806452,0.2006301841627385,
49,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,ard regression,0.31693548387096776,0.08235011032018763,
49,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,svr,0.030721434096904414,0.7043371292212973,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
49,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,decision tree,-0.0937096124483641,0.24613612226012416,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
49,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,random forest,0.2518853580719626,0.0015685032320801266,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus,linear regression,-0.04879032258064517,0.7943664758649132,
50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus,ridge regression,0.09879032258064516,0.5969899371299435,
50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus,ard regression,0.04314516129032259,0.8177363133138841,
50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus,svr,0.22064019136496296,0.005801458639078386,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus,decision tree,0.1749824547080743,0.029427633207256776,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
50,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus,random forest,0.2909588980186499,0.0002398361494208961,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
51,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus,linear regression,0.0407258064516129,0.8278003705498522,
51,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus,ridge regression,0.36895161290322587,0.04110047720642462,
51,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus,ard regression,0.20967741935483872,0.2575922025438149,
51,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus,svr,0.14944250339819454,0.06346498415937349,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
51,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus,decision tree,0.20876907296743755,0.009136458550699262,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
51,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus,random forest,0.2659311164397644,0.0008244704041846375,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
52,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus,linear regression,0.29153225806451616,0.11154963094645272,
52,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus,ridge regression,0.2395161290322581,0.19437206359211576,
52,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus,ard regression,0.34314516129032263,0.058774520251631227,
52,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus,svr,0.3794280623665307,1.1220509887914783e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
52,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus,decision tree,0.12459833759561145,0.1224173794455026,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
52,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus,random forest,0.3295062690141029,2.8311208646334053e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
53,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,linear regression,0.1709677419354839,0.3577891402941893,
53,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,ridge regression,0.2467741935483871,0.18079058030477213,
53,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,ard regression,0.2762096774193548,0.13255339955493506,
53,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,svr,0.21988354463635792,0.005975967335980846,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
53,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,decision tree,0.14794993404166135,0.06618393800635472,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
53,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,random forest,0.1662987259051706,0.03863377377649195,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,linear regression,0.2907258064516129,0.11258888553295968,
54,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,ridge regression,0.5173387096774195,0.002878946336710789,
54,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,ard regression,0.4963709677419355,0.004509276418456722,
54,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,svr,0.19027829627130846,0.01771708761806802,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
54,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,decision tree,0.04739991797353176,0.5580927653028405,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,random forest,0.495776559642721,5.411919377877722e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,linear regression,-0.012096774193548387,0.9485032833664158,
55,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,ridge regression,-0.05201612903225807,0.7810889956594971,
55,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,ard regression,-0.002419354838709678,0.9896941453309824,
55,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,svr,0.18786347510181825,0.01924089151431596,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
55,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,decision tree,0.11749268789766246,0.1453982924352106,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales,random forest,0.23980334678153914,0.0026528529791045767,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,linear regression,0.3209677419354839,0.07831409664073878,
56,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,ridge regression,0.2161290322580645,0.2428995233378301,
56,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,ard regression,0.2911290322580646,0.11206835848914637,
56,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,svr,-0.0741828742942835,0.35895497840764035,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
56,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,decision tree,0.1406925813965293,0.0807890717256781,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus,random forest,0.10503077787778678,0.1933822308011932,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,linear regression,-0.15846774193548388,0.3945182524606957,
57,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,ridge regression,-0.13588709677419356,0.4660705894299873,
57,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,ard regression,-0.21532258064516133,0.2447049187652532,
57,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,svr,0.16632303445006694,0.03860495809424853,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
57,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,decision tree,0.2762988585360445,0.0005013285821300505,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae,random forest,0.13485798450086778,0.09432151498909434,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,linear regression,-0.07661290322580645,0.6820727535087435,
58,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,ridge regression,0.06088709677419355,0.744896584140021,
58,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,ard regression,-0.05967741935483872,0.7498025015817095,
58,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,svr,0.2726868419084165,0.0005975290895256607,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
58,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,decision tree,0.213965833150466,0.007510386766303075,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella,random forest,0.2944322923851419,0.00020020414127084745,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,linear regression,0.10040322580645164,0.5909843569018906,
59,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,ridge regression,0.19798387096774195,0.2856823830010701,
59,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,ard regression,0.2391129032258065,0.19514681830790004,
59,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,svr,0.2731999261642109,0.0005828985290446351,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
59,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,decision tree,0.12624153476828726,0.11752639161060036,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae,random forest,0.2741826329763843,0.0005557946194305346,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,linear regression,-0.04516129032258065,0.8093712112440687,
60,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,ridge regression,0.11693548387096775,0.5310072924025729,
60,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,ard regression,0.35685483870967744,0.04876254500251629,
60,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,svr,0.3797411655284964,1.097627695460558e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
60,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,decision tree,-0.09631452997762724,0.2331931312884281,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,random forest,0.4527350566213714,3.327765368156832e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus,linear regression,0.2580645161290323,0.16101385269106586,
61,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus,ridge regression,0.32540322580645165,0.07405244694534319,
61,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus,ard regression,0.22056451612903227,0.2331285574466508,
61,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus,svr,0.13407435961510805,0.09626864476619562,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
61,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus,decision tree,0.13882863353706693,0.08493114825187771,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus,random forest,0.16811546141251668,0.03652945771582882,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,linear regression,-0.07137096774193549,0.7028070387195458,
62,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,ridge regression,-0.1403225806451613,0.451501665737158,
62,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,ard regression,0.15080645161290324,0.4180570225304582,
62,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,svr,0.18263866759821454,0.022930300062473347,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
62,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,decision tree,0.3127714932401163,7.422112107589911e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae,random forest,0.03515669693446265,0.6640788349682332,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,linear regression,0.05,0.7893805899538378,
63,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,ridge regression,-0.1653225806451613,0.3741165296942002,
63,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,ard regression,-0.00846774193548387,0.9639401943189244,
63,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,svr,-0.07029852635394998,0.3847371426094816,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
63,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,decision tree,-0.05790747631591961,0.4741720345668956,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,random forest,0.32260471259417584,4.241986577444578e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc,linear regression,0.12862903225806452,0.4904340115508413,
64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc,ridge regression,0.2701612903225806,0.14159637281783494,
64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc,ard regression,0.4149193548387097,0.020288419199866282,
64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc,svr,0.2966687760136118,0.00017800645688645527,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc,decision tree,0.04940945550902093,0.5415064728884569,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc,random forest,0.4995822488146452,3.6551209237234494e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,linear regression,0.16048387096774194,0.3884526452954692,
65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,ridge regression,0.2725806451612903,0.13792683148751433,
65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,ard regression,0.1923387096774194,0.2999187649655265,
65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,svr,0.43721499118284185,1.2842752857671052e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,decision tree,-0.142234290738853,0.07748718155406625,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella,random forest,0.4242183030937561,3.7815996992954084e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,linear regression,0.267741935483871,0.1453364398152409,
66,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,ridge regression,0.06290322580645162,0.7367418811700881,
66,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,ard regression,0.04314516129032259,0.8177363133138841,
66,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,svr,-0.09870829705623367,0.22172751264772614,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
66,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,decision tree,-0.07132273256495521,0.3778325304543657,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,random forest,0.1213963091957942,0.1323989941808754,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,linear regression,0.05161290322580647,0.7827454610710354,
67,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,ridge regression,0.09596774193548388,0.6075624269480849,
67,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,ard regression,0.3415322580645162,0.06005147897358421,
67,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,svr,0.2962944467366377,0.00018155453014045544,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
67,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,decision tree,0.01477256978578711,0.8552388266225508,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,random forest,0.2442990424046355,0.0021881231143968593,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter,linear regression,0.3112903225806452,0.08826646162875494,
